Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Management, Sloan School of","ORLIN, JAMES B",112966,,,,,,,,,
"Management, Sloan School of","OSTERMAN, PAUL",288861,,,,,,,,,
"Management, Sloan School of","PALMER, CHRISTOPHER JOHN",628707,,,,,,,,,
"Management, Sloan School of","PHILLIPS, MATTHEW A",1507760,,,,,,,,,
"Management, Sloan School of","PLESS, JACQUELYN RYAN",1084675,,,,,,,,,
"Management, Sloan School of","RILINGER, GEORG",1591137,,,,,,,,,
"Management, Sloan School of","ROBERTS, EDWARD B",120057,,,,,,,,,
"Management, Sloan School of","ROCHA DA MOTA MERTENS, LIRA",1412505,,,,,,,,,
"Management, Sloan School of","SCHMIDT, LAWRENCE DAVID WARREN",777369,,,,,,,,,
"Management, Sloan School of","SCHMITTLEIN, DAVID C",176104,,,,,,,,,
"Management, Sloan School of","SIANI, KERRY Y",1591136,,,,,,,,,
"Management, Sloan School of","STANSBURY, ANNA M",1351841,,,,,,,,,
"Management, Sloan School of","SULL, DONALD",2157269,,,,,,,,,
"Management, Sloan School of","SUN, XU",608531,,,,,,,,,
"Management, Sloan School of","SURI, TAVNEET",168068,,,,,,,,,
"Management, Sloan School of","TEWFIK, BASIMA A",1084677,,,,,,,,,
"Management, Sloan School of","THESMAR, DAVID JEAN JOSEPH",827657,,,,,,,,,
"Management, Sloan School of","TUCKER, CATHERINE ELIZABETH",169583,,,,,,,,,
"Management, Sloan School of","TURCO, CATHERINE JOAN",627156,,,,,,,,,
"Management, Sloan School of","VANLOON, AUSTIN CRAIG",1997395,,,,,,,,,
"Management, Sloan School of","VATTER JUNEMANN, BENJAMIN",2157270,,,,,,,,,
"Management, Sloan School of","VERDELHAN, ADRIEN FREDERIC",370169,,,,,,,,,
"Management, Sloan School of","VERNER, EMIL",845323,,,,,,,,,
"Management, Sloan School of","VON HIPPEL, ERIC A",92712,,,,,,,,,
"Management, Sloan School of","WELSCH, ROY E",171547,,,,,,,,,
"Management, Sloan School of","WERNERFELT, BIRGER",96250,,,,,,,,,
"Management, Sloan School of","WESTERMAN, GEORGE F",837848,,,,,,,,,
"Management, Sloan School of","WHINSTON, MICHAEL DENNIS",114534,,,,,,,,,
"Management, Sloan School of","WIXOM, BARBARA",282922,,,,,,,,,
"Management, Sloan School of","XIE, LU CHLOE",1108351,,,,,,,,,
"Management, Sloan School of","YANG, CHUQIAO",1591139,,,,,,,,,
"Management, Sloan School of","ZHANG, JUANJUAN",130887,,,,,,,,,
