Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Electrical Engineering and Computer Sciences, Department of","DURAND, FREDERIC",28679,"GUTTAG, JOHN V",43476,0,0,0,0,0,7,0
"Electrical Engineering and Computer Sciences, Department of","DURAND, FREDERIC",28679,"ISOLA, PHILLIP JOHN",856144,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","DURAND, FREDERIC",28679,"MATUSIK, WOJCIECH",488080,0,0,0,0,1,4,0
"Electrical Engineering and Computer Sciences, Department of","DURAND, FREDERIC",28679,"RAGAN-KELLEY, JONATHAN M",795466,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","DURAND, FREDERIC",28679,"RUS, DANIELA L",175959,0,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","DURAND, FREDERIC",28679,"SITZMANN, VINCENT",1770029,0,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","DURAND, FREDERIC",28679,"SOLAR LEZAMA, ARMANDO",289378,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","DURAND, FREDERIC",28679,"TORRALBA, ANTONIO",169255,0,0,0,1,0,1,0
"Electrical Engineering and Computer Sciences, Department of","DURAND, FREDERIC",28679,"WORNELL, GREGORY W",172613,1,0,0,2,0,1,0
"Electrical Engineering and Computer Sciences, Department of","DEVADAS, SRINIVAS",28908,"CHLIPALA, ADAM",488078,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","DEVADAS, SRINIVAS",28908,"GOLDWASSER, SHAFRIRA",46062,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","DEVADAS, SRINIVAS",28908,"KAASHOEK, M FRANS",288248,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","DEVADAS, SRINIVAS",28908,"SANCHEZ MARTIN, DANIEL",544483,2,0,0,4,1,0,0
