Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Mechanical Engineering, Department of","HART, ANASTASIOS JOHN",250993,"MCKINLEY, GARETH H",412357,5,0,0,1,0,1,0
"Mechanical Engineering, Department of","HART, ANASTASIOS JOHN",250993,"SACHS, EMANUEL MICHAEL",81836,0,0,0,0,0,2,0
"Mechanical Engineering, Department of","HART, ANASTASIOS JOHN",250993,"SLOCUM, ALEXANDER H",123583,0,0,0,0,0,7,0
"Mechanical Engineering, Department of","HART, ANASTASIOS JOHN",250993,"TRUMPER, DAVID L",109735,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","HART, ANASTASIOS JOHN",250993,"WARDLE, BRIAN L",112857,1,0,0,0,0,8,0
"Mechanical Engineering, Department of","CHEN, GANG",287297,"BORISKINA, SVETLANA V",935577,2,0,0,0,0,7,0
"Mechanical Engineering, Department of","CHEN, GANG",287297,"BUEHLER, MARKUS J",135309,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","CHEN, GANG",287297,"HENRY, ASEGUN S",608744,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","CHEN, GANG",287297,"WANG, EVELYN",112673,1,0,0,0,0,6,0
"Mechanical Engineering, Department of","CHEN, GANG",287297,"ZHAO, XUANHE",435117,3,0,0,0,0,1,0
"Mechanical Engineering, Department of","KIM, SANGBAE",288319,"SLOTINE, JEAN-JACQUES E",166205,0,0,0,1,0,0,0
"Mechanical Engineering, Department of","KIM, SANGBAE",288319,"TRUMPER, DAVID L",109735,0,0,0,1,0,0,0
"Mechanical Engineering, Department of","TECHET, ALEXANDRA H",289491,"TRIANTAFYLLOU, MICHAEL S",169431,0,0,0,0,1,0,0
"Mechanical Engineering, Department of","VARANASI, KRIPA",289601,"MCKINLEY, GARETH H",412357,1,0,0,0,0,2,0
"Mechanical Engineering, Department of","VARANASI, KRIPA",289601,"SHAO-HORN, YANG",165211,2,0,0,0,0,0,0
"Mechanical Engineering, Department of","VARANASI, KRIPA",289601,"SLOCUM, ALEXANDER H",123583,0,0,0,0,0,1,0
"Mechanical Engineering, Department of","MCKINLEY, GARETH H",412357,"BARBASTATHIS, GEORGE",132426,0,0,0,0,0,3,0
"Mechanical Engineering, Department of","MCKINLEY, GARETH H",412357,"BISCHOFBERGER, IRMGARD",827641,4,0,0,0,1,0,0
"Mechanical Engineering, Department of","MCKINLEY, GARETH H",412357,"BUEHLER, MARKUS J",135309,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","MCKINLEY, GARETH H",412357,"HART, ANASTASIOS JOHN",250993,5,0,0,1,0,1,0
"Mechanical Engineering, Department of","MCKINLEY, GARETH H",412357,"SHAO-HORN, YANG",165211,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","MCKINLEY, GARETH H",412357,"VARANASI, KRIPA",289601,1,0,0,0,0,2,0
"Mechanical Engineering, Department of","ZHAO, XUANHE",435117,"BORISKINA, SVETLANA V",935577,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","ZHAO, XUANHE",435117,"CHEN, GANG",287297,3,0,0,0,0,1,0
"Mechanical Engineering, Department of","ZHAO, XUANHE",435117,"LIENHARD, JOHN H",92170,1,0,0,0,0,1,0
"Mechanical Engineering, Department of","ZHAO, XUANHE",435117,"ROCHE, ELLEN",827687,7,0,0,0,1,0,0
"Mechanical Engineering, Department of","ZHAO, XUANHE",435117,"WANG, EVELYN",112673,0,0,0,0,0,1,0
"Mechanical Engineering, Department of","KAMRIN, KENNETH N",488099,"ANAND, LALLIT",1934,0,1,0,0,0,0,0
"Mechanical Engineering, Department of","KAMRIN, KENNETH N",488099,"TRAVERSO, CARLO GIOVANNI",1108308,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","WINTER, AMOS G",544530,"BUONASSISI, ANTHONY",135386,2,0,0,0,0,0,0
"Mechanical Engineering, Department of","SAPSIS, THEMISTOKLIS P",544537,"CHRYSSOSTOMIDIS, CHRYSSOSTOMOS",137103,0,0,0,1,0,0,0
"Mechanical Engineering, Department of","SAPSIS, THEMISTOKLIS P",544537,"PEACOCK, THOMAS",115546,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","SAPSIS, THEMISTOKLIS P",544537,"SLOCUM, ALEXANDER H",123583,0,0,0,0,0,2,0
"Mechanical Engineering, Department of","SAPSIS, THEMISTOKLIS P",544537,"TRIANTAFYLLOU, MICHAEL S",169431,6,0,0,2,0,0,0
"Mechanical Engineering, Department of","HENRY, ASEGUN S",608744,"CHEN, GANG",287297,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","HENRY, ASEGUN S",608744,"GHONIEM, AHMED F",39115,0,0,0,0,0,1,0
"Mechanical Engineering, Department of","HENRY, ASEGUN S",608744,"SHAO-HORN, YANG",165211,2,0,0,0,0,0,0
"Mechanical Engineering, Department of","HENRY, ASEGUN S",608744,"WANG, EVELYN",112673,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","KOLLE, MATHIAS",627162,"SO, PETER T. C",14958,2,0,0,0,0,0,0
"Mechanical Engineering, Department of","GUO, MING",789760,"ABEYARATNE, ROHAN",552,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","GUO, MING",789760,"BISCHOFBERGER, IRMGARD",827641,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","GUO, MING",789760,"BUEHLER, MARKUS J",135309,1,0,0,0,0,0,0
