Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Nuclear Science and Engineering, Department of","BAGLIETTO, EMILIO",488101,"Nuclear Science and Engineering, Department of","BUCCI, MATTEO",827645,1,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","BAGLIETTO, EMILIO",488101,"Nuclear Science and Engineering, Department of","SHIRVAN, KOROUSH",827688,1,0,0,4,0,0,0
"Nuclear Science and Engineering, Department of","BAGLIETTO, EMILIO",488101,"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","BAGLIETTO, EMILIO",488101,"Nuclear Science and Engineering, Department of","WHITE, ANNE E",412283,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Electrical Engineering and Computer Sciences, Department of","BARZILAY, REGINA",7865,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Chemical Engineering, Department of","BAZANT, MARTIN Z",412297,4,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Materials Science and Engineering, Department of","BEACH, GEOFFREY STEPHEN",287087,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Mechanical Engineering, Department of","BUONASSISI, ANTHONY",135386,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Nuclear Science and Engineering, Department of","CAPPELLARO, PAOLA",412282,11,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Chemical Engineering, Department of","COLEY, CONNOR WILSON",1092832,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Materials Science and Engineering, Department of","DAO, MING",432434,2,0,0,0,0,3,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Electrical Engineering and Computer Sciences, Department of","DEL ALAMO, JESUS A",25772,6,0,0,2,0,1,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Mechanical Engineering, Department of","DENG, SILI",1108320,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Materials Science and Engineering, Department of","FINK, YOEL",37997,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Nuclear Science and Engineering, Department of","FORSBERG, CHARLES W",287721,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Physics, Department of","GEDIK, NUH",143520,1,0,0,0,1,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Materials Science and Engineering, Department of","GOMEZ-BOMBARELLI, RAFAEL",827387,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Mechanical Engineering, Department of","HART, ANASTASIOS JOHN",250993,3,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Aeronautics and Astronautics, Department of","HOFFMAN, JEFFREY A",56423,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Electrical Engineering and Computer Sciences, Department of","JAAKKOLA, TOMMI S",50192,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Materials Science and Engineering, Department of","JARAMILLO, RAFAEL",789757,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Electrical Engineering and Computer Sciences, Department of","JEGELKA, STEFANIE SABRINA",789740,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Physics, Department of","JOANNOPOULOS, JOHN",51541,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Chemistry, Department of","JOHNSON, JEREMIAH A",488073,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Nuclear Science and Engineering, Department of","KEMP, RONALD S",544544,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Materials Science and Engineering, Department of","KIM, JEEHWAN",789790,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Electrical Engineering and Computer Sciences, Department of","KONG, JING",151147,7,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,0,0,0,0,1,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,5,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Civil and Environmental Engineering, Department of","MARELLI, BENEDETTO",789735,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Electrical Engineering and Computer Sciences, Department of","MATUSIK, WOJCIECH",488080,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Materials Science and Engineering, Department of","OLIVETTI, ELSA A",779104,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Electrical Engineering and Computer Sciences, Department of","PALACIOS, TOMAS",113951,3,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Chemical Engineering, Department of","ROMAN, YURIY",412249,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Materials Science and Engineering, Department of","ROSS, FRANCES MARY",884356,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Chemistry, Department of","SHAO-HORN, YANG",165211,4,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,5,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Materials Science and Engineering, Department of","TASAN, CEMAL",827638,1,0,0,0,1,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Chemical Engineering, Department of","TISDALE, WILLIAM",544459,2,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Materials Science and Engineering, Department of","TULLER, HARRY L",90491,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Nuclear Science and Engineering, Department of","YILDIZ, BILGE",173103,11,0,0,2,1,1,0
"Nuclear Science and Engineering, Department of","LI, JU",488102,"Mechanical Engineering, Department of","YOUCEF-TOUMI, KAMAL",130531,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","KEMP, RONALD S",544544,"Nuclear Science and Engineering, Department of","LI, JU",488102,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","KEMP, RONALD S",544544,"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,"Nuclear Science and Engineering, Department of","BAGLIETTO, EMILIO",488101,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,"Chemical Engineering, Department of","BAZANT, MARTIN Z",412297,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,"Mechanical Engineering, Department of","BUONASSISI, ANTHONY",135386,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,"Civil and Environmental Engineering, Department of","BUYUKOZTURK, ORAL",14923,0,0,0,0,0,1,0
"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,"Nuclear Science and Engineering, Department of","KEMP, RONALD S",544544,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,"Nuclear Science and Engineering, Department of","LI, JU",488102,5,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,3,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,"Chemistry, Department of","NELSON, KEITH ADAM",158105,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,"Materials Science and Engineering, Department of","TASAN, CEMAL",827638,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,"Nuclear Science and Engineering, Department of","WHITE, ANNE E",412283,0,0,0,0,0,1,0
"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,"Nuclear Science and Engineering, Department of","WHYTE, DENNIS G",171842,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,"Nuclear Science and Engineering, Department of","YILDIZ, BILGE",173103,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","TODREAS, NEIL E",544552,"Nuclear Science and Engineering, Department of","BUONGIORNO, JACOPO",14320,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","TODREAS, NEIL E",544552,"Nuclear Science and Engineering, Department of","SHIRVAN, KOROUSH",827688,0,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","DANAGOULIAN, AREG",779069,"Nuclear Science and Engineering, Department of","FORGET, BENOIT ROBERT YVES",176375,0,0,0,2,0,0,0
"Nuclear Science and Engineering, Department of","DANAGOULIAN, AREG",779069,"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,1,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,"Nuclear Science and Engineering, Department of","CAPPELLARO, PAOLA",412282,1,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,"Nuclear Science and Engineering, Department of","HARE, JACK",1401903,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,"Nuclear Science and Engineering, Department of","PETERSON, ETHAN E",1435609,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","BUCCI, MATTEO",827645,"Nuclear Science and Engineering, Department of","BAGLIETTO, EMILIO",488101,1,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","BUCCI, MATTEO",827645,"Mechanical Engineering, Department of","WANG, EVELYN",112673,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","BUCCI, MATTEO",827645,"Nuclear Science and Engineering, Department of","WHITE, ANNE E",412283,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","SHIRVAN, KOROUSH",827688,"Nuclear Science and Engineering, Department of","BAGLIETTO, EMILIO",488101,1,0,0,4,0,0,0
"Nuclear Science and Engineering, Department of","SHIRVAN, KOROUSH",827688,"Nuclear Science and Engineering, Department of","BUONGIORNO, JACOPO",14320,1,0,0,4,0,0,0
"Nuclear Science and Engineering, Department of","SHIRVAN, KOROUSH",827688,"Nuclear Science and Engineering, Department of","FORGET, BENOIT ROBERT YVES",176375,2,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","SHIRVAN, KOROUSH",827688,"Nuclear Science and Engineering, Department of","FORSBERG, CHARLES W",287721,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","SHIRVAN, KOROUSH",827688,"Aeronautics and Astronautics, Department of","ROY, NICHOLAS",99496,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","SHIRVAN, KOROUSH",827688,"Nuclear Science and Engineering, Department of","TODREAS, NEIL E",544552,0,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","SHIRVAN, KOROUSH",827688,"Nuclear Science and Engineering, Department of","WAINWRIGHT, HARUKO M",1412507,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,"Mechanical Engineering, Department of","BUONASSISI, ANTHONY",135386,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,"Nuclear Science and Engineering, Department of","DANAGOULIAN, AREG",779069,1,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,"Nuclear Science and Engineering, Department of","FORGET, BENOIT ROBERT YVES",176375,0,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,"Physics, Department of","MARMAR, EARL S",176614,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,"Nuclear Science and Engineering, Department of","WHYTE, DENNIS G",171842,8,0,0,0,0,1,0
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Physics, Department of","CHECKELSKY, JOSEPH",779064,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Mechanical Engineering, Department of","CHEN, GANG",287297,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Physics, Department of","COMIN, RICCARDO",827646,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,"Mechanical Engineering, Department of","DENG, SILI",1108320,1,0,0,0,0,0,0
