Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Economics, Department of","ACEMOGLU, DARON DARON",286887,University of Michigan,"DAVIS, GERALD F",139005,0,0,0,1,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"University of Minnesota, Twin Cities","AKGUN, SELIN",2081919,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,Yale University,"RESTREPO, PASCUAL",829680,3,0,1,0,0,0,0
"Economics, Department of","AGARWAL, NIKHIL",779053,Harvard University,"RAJPURKAR, PRANAV",1499925,2,0,0,0,0,0,0
"Economics, Department of","AGARWAL, NIKHIL",779053,Massachusetts Institute of Technology,"SALZ, TOBIAS",823301,2,0,0,0,0,0,0
"Economics, Department of","AGARWAL, NIKHIL",779053,New York University,"WALDINGER, DANIEL",954825,1,0,0,0,0,0,0
"Economics, Department of","AGARWAL, NIKHIL",779053,Purdue University,"MOEHRING, ALEX VERNON",2154591,2,0,0,0,0,0,0
"Economics, Department of","AGARWAL, NIKHIL",779053,Stanford University,"ASHLAGI, ITAI",412274,1,0,0,0,0,0,0
"Economics, Department of","AGARWAL, NIKHIL",779053,Stanford University,"SOMAINI, PAULO",544478,1,0,0,0,0,0,0
"Economics, Department of","AGARWAL, NIKHIL",779053,Stanford University,"WOOTTERS, MARY KATHERINE",808671,1,0,0,0,0,0,0
"Economics, Department of","AGARWAL, NIKHIL",779053,"University of Chicago, The","BUDISH, ERIC B",246788,0,0,1,0,0,0,0
"Economics, Department of","AGARWAL, NIKHIL",779053,"University of Toledo, The","REES, MICHAEL A",278415,1,0,0,0,0,0,0
"Economics, Department of","ANDREWS, ISAIAH SMITH",827633,Brown University,"KITAGAWA, TORU",369023,3,0,0,0,0,0,0
"Economics, Department of","ANDREWS, ISAIAH SMITH",827633,Brown University,"ROTH, JONATHAN",1580087,1,0,0,0,0,0,0
"Economics, Department of","ANDREWS, ISAIAH SMITH",827633,Harvard University,"PAKES, ARIEL",159433,1,0,0,0,0,0,0
"Economics, Department of","ANDREWS, ISAIAH SMITH",827633,Harvard University,"SHAPIRO, JESSE",103518,1,0,0,0,1,0,0
"Economics, Department of","ANDREWS, ISAIAH SMITH",827633,Massachusetts Institute of Technology,"MIKUSHEVA, ANNA",156485,1,0,0,0,0,0,0
"Economics, Department of","ANDREWS, ISAIAH SMITH",827633,University of Colorado Boulder,"MCCLOSKEY, ADAM M",525566,3,0,0,0,0,0,0
"Economics, Department of","ANGRIST, JOSHUA",4478,Brown University,"HULL, PETER",1087945,3,0,0,0,0,0,0
"Economics, Department of","ANGRIST, JOSHUA",4478,Duke University,"ABDULKADIROGLU, ATILA",487,1,0,0,0,0,0,0
"Economics, Department of","ANGRIST, JOSHUA",4478,Harvard University,"PALLAIS, AMANDA D",390866,1,0,0,0,0,0,0
"Economics, Department of","ANGRIST, JOSHUA",4478,Massachusetts Institute of Technology,"ABADIE, ALBERTO",241039,1,0,0,0,0,0,0
"Economics, Department of","ANGRIST, JOSHUA",4478,Massachusetts Institute of Technology,"AUTOR, DAVID H",131945,1,0,0,0,0,0,0
"Economics, Department of","ANGRIST, JOSHUA",4478,Massachusetts Institute of Technology,"PATHAK, PARAG",175960,4,0,0,0,0,0,0
"Economics, Department of","ANGRIST, JOSHUA",4478,Princeton University,"KOLESAR, MICHAL",543096,1,0,0,0,0,0,0
"Economics, Department of","ANGRIST, JOSHUA",4478,Stanford University,"IMBENS, GUIDO W",525284,1,0,0,0,0,0,0
"Economics, Department of","ANGRIST, JOSHUA",4478,"University of California, Berkeley","CALDWELL, SYDNEE",996472,1,0,0,0,0,0,0
"Economics, Department of","ANGRIST, JOSHUA",4478,"University of California, Berkeley","WALTERS, CHRISTOPHER",628734,2,0,0,0,0,0,0
"Economics, Department of","ANGRIST, JOSHUA",4478,Yale University,"NARITA, YUSUKE",825756,1,0,0,0,0,0,0
"Economics, Department of","ATKIN, DAVID G",629713,Dartmouth College,"ALLEN, DAVID W",541023,2,0,0,0,0,0,0
"Economics, Department of","ATKIN, DAVID G",629713,Massachusetts Institute of Technology,"DONALDSON, DAVID JOHN",632119,0,0,1,0,0,0,0
"Economics, Department of","ATKIN, DAVID G",629713,"University of California, Berkeley","FABER, BENJAMIN",628730,1,0,0,0,0,0,0
"Economics, Department of","ATKIN, DAVID G",629713,"University of California, Berkeley","FALLY, THIBAULT",628693,1,0,0,0,0,0,0
"Economics, Department of","ATKIN, DAVID G",629713,"University of California, Berkeley","GONZALEZ-NAVARRO, MARCO",897160,1,0,0,0,0,0,0
"Economics, Department of","AUTOR, DAVID H",131945,Emory University,"KARBOWNIK, KRZYSZTOF",870653,1,0,0,0,0,0,0
"Economics, Department of","AUTOR, DAVID H",131945,Harvard University,"DEMING, DAVID J",393629,0,0,1,0,0,0,0
"Economics, Department of","AUTOR, DAVID H",131945,Harvard University,"HANSON, GORDON H",206384,1,0,1,0,0,0,0
"Economics, Department of","AUTOR, DAVID H",131945,Harvard University,"PALLAIS, AMANDA D",390866,1,0,0,0,0,0,0
