Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Biology, Department of",Harvard University,"Biostatistics, Department of",4,5,0,0,0,0,0,0
"Biology, Department of",Harvard University,"Chemistry and Chemical Biology, Department of",4,11,0,0,0,0,0,0
"Biology, Department of",Harvard University,"Molecular and Cellular Biology, Department of",3,3,0,0,0,0,0,0
"Biology, Department of",Harvard University,"Organismic and Evolutionary Biology, Department of",3,6,0,0,0,0,0,0
"Biology, Department of",Harvard University,"Physics, Department of",3,2,0,0,0,0,0,0
"Biology, Department of",Harvard University,"Biological Chemistry and Molecular Pharmacology, Department of",6,7,0,0,0,0,0,0
"Biology, Department of",Harvard University,"Nutrition, Department of",5,8,0,0,0,0,0,0
"Biology, Department of",Harvard University,"Cell Biology, Department of",8,22,0,0,2,0,0,0
"Biology, Department of",Harvard University,"Genetics, Department of",17,21,0,0,0,0,11,0
"Biology, Department of",Harvard University,"Neurobiology, Department of",6,8,0,0,0,0,0,0
"Biology, Department of",Harvard University,"Stem Cell and Regenerative Biology, Department of",6,11,0,0,0,0,1,0
"Biology, Department of",Harvard University,"Systems Biology, Department of",6,12,0,0,0,0,0,0
"Biology, Department of",Harvard University,"Developmental Biology (Dentistry), Department of",1,2,0,0,0,0,0,0
"Biology, Department of",Harvard University,"Immunology and Infectious Diseases, Department of",11,26,0,0,0,1,1,0
"Biology, Department of",Harvard University,"Molecular Metabolism, Department of",2,2,0,0,0,0,0,0
"Biology, Department of",Harvard University,"Epidemiology, Department of",7,8,0,0,0,0,0,0
"Biology, Department of",Harvard University,"Environmental Health, Department of",5,7,0,0,0,0,0,0
"Biology, Department of",Harvard University,Computer Science Area,1,3,0,0,0,0,0,0
"Biology, Department of",Harvard University,Bioengineering Area,1,4,0,0,0,0,0,0
"Biology, Department of",Harvard University,Applied Physics Area,1,1,0,0,0,0,0,0
"Biology, Department of",Harvard University,Applied Mathematics Area,1,1,0,0,0,0,0,0
"Biology, Department of",Harvard University,"Biomedical Informatics, Department of",2,2,0,0,0,0,0,0
"Biology, Department of",Harvard University,"Microbiology, Department of",5,17,0,0,0,0,0,0
"Biology, Department of",Harvard University,"Immunology, Department of",10,24,0,0,2,0,0,0
"Biology, Department of",Indiana University - Bloomington,"Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Indiana University - Bloomington,"Intelligent Systems Engineering, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Indiana University - Indianapolis,"Biochemistry and Molecular Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Indiana University - Indianapolis,"Pharmacology and Toxicology, Department of",2,1,0,0,0,0,0,0
"Biology, Department of",Johns Hopkins University,"Biology, Department of",2,1,0,0,0,0,1,0
"Biology, Department of",Johns Hopkins University,"Biochemistry and Molecular Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Johns Hopkins University,"Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Johns Hopkins University,"Neuroscience, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Johns Hopkins University,"Pharmacology and Molecular Sciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Johns Hopkins University,"Molecular Microbiology and Immunology, Department of",2,2,0,0,0,0,0,0
"Biology, Department of",Johns Hopkins University,"Cell Biology, Department of",3,4,0,0,0,0,0,0
"Biology, Department of",Johns Hopkins University,"Mental Health, Department of",1,2,0,0,0,0,0,0
"Biology, Department of",Johns Hopkins University,"Art as Applied to Medicine, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Johns Hopkins University,"Molecular Biology and Genetics, Department of",2,1,0,0,0,0,1,0
"Biology, Department of","Louisiana State University Health Sciences Center, Shreveport","Microbiology and Immunology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of","Louisiana State University Health Sciences Center, Shreveport","Pathology and Translational Pathobiology, Department of",1,1,0,0,0,0,0,0
