Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Biology, Department of","CHEESEMAN, IAIN M",175855,"University of California, San Diego","TAN, TZER HAN",1886812,1,0,0,0,0,0,0
"Biology, Department of","CHEESEMAN, IAIN M",175855,University of Miami,"WIKRAMANAYAKE, ATHULA",97272,1,0,0,0,0,0,0
"Biology, Department of","CHEESEMAN, IAIN M",175855,University of Pennsylvania,"BLACK, BEN E",10381,1,0,0,0,0,0,0
"Biology, Department of","CHEESEMAN, IAIN M",175855,University of Pennsylvania,"GRISHCHUK, EKATERINA L",349354,3,0,0,0,1,0,0
"Biology, Department of","CHEESEMAN, IAIN M",175855,University of Pennsylvania,"LAMPSON, MICHAEL A",83044,1,0,0,0,0,0,0
"Biology, Department of","CHEESEMAN, IAIN M",175855,University of Washington,"THERIOT, JULIE",168801,1,0,0,0,0,0,0
"Biology, Department of","CHEN, ERIN ERIN",1491089,Harvard University,"NAGASHIMA, KAZUKI",2059795,1,0,0,0,0,0,0
"Biology, Department of","CHEN, ERIN ERIN",1491089,Princeton University,"LIM, AI ING",1763186,1,0,0,0,0,0,0
"Biology, Department of","CHEN, ERIN ERIN",1491089,"Scripps Research Institute (California), The","CONSTANTINIDES, MICHAEL G",1133306,1,0,0,0,0,0,0
"Biology, Department of","CHEN, ERIN ERIN",1491089,Stanford University,"FISCHBACH, MICHAEL",315505,2,0,0,0,0,0,0
"Biology, Department of","CHEN, ERIN ERIN",1491089,University of Colorado Denver,"KRISHNAMURTHY, SIDDHARTH",2031942,1,0,0,0,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,Harvard University,"GLIMCHER, LAURIE H",488658,1,0,0,0,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,Massachusetts Institute of Technology,"HAN, JONGYOON",50517,0,0,0,1,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,Massachusetts Institute of Technology,"LODISH, HARVEY F",62796,1,0,0,0,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,Massachusetts Institute of Technology,"NILES, JACQUIN",85013,1,0,0,0,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,Massachusetts Institute of Technology,"SHARP, PHILLIP A",122664,1,0,0,0,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,Massachusetts Institute of Technology,"VANDER HEIDEN, MATTHEW G",412247,1,0,0,0,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,Massachusetts Institute of Technology,"WITTRUP, KARL DANE",115935,1,0,0,0,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,Massachusetts Institute of Technology,"YAFFE, MICHAEL B",99938,1,0,0,0,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,Massachusetts Institute of Technology,"ZHAO, XUANHE",435117,1,0,0,0,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,SUNY Upstate Medical University,"LI, YAMIN",1304856,3,0,0,0,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,Tufts University,"XU, QIAOBING",451535,4,0,0,0,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,University of Missouri,"GRIFFITHS, ANTHONY",919142,1,0,0,0,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,"University of Tennessee Health Science Center, The","LU, LU",511474,1,0,0,0,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,"University of Tennessee Health Science Center, The","WILLIAMS, ROBERT WOOD",245688,1,0,0,0,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,"University of Texas Medical Branch, The","HU, HAITAO",766680,1,0,0,0,0,0,0
"Biology, Department of","CHEN, JIANZHU",176227,"University of Texas Medical Branch, The","PLANTE, KENNETH",1031598,1,0,0,0,0,0,0
"Biology, Department of","CHISHOLM, SALLIE W",20948,"California State University, Long Beach","CARLSON, MICHAEL",1836467,1,0,0,0,0,0,0
"Biology, Department of","CHISHOLM, SALLIE W",20948,Indiana University - Bloomington,"KEHOE, DAVID M",264403,1,0,0,0,0,0,0
"Biology, Department of","CHISHOLM, SALLIE W",20948,Massachusetts Institute of Technology,"BUIE, CULLEN",412279,0,0,0,0,1,0,0
"Biology, Department of","CHISHOLM, SALLIE W",20948,Massachusetts Institute of Technology,"CORDERO SANCHEZ, OTTO X",789734,1,0,0,0,0,0,0
"Biology, Department of","CHISHOLM, SALLIE W",20948,Massachusetts Institute of Technology,"FOURNIER, GREGORY P",779073,1,0,0,0,0,0,0
"Biology, Department of","CHISHOLM, SALLIE W",20948,Massachusetts Institute of Technology,"KUJAWINSKI, ELIZABETH",288370,2,0,0,0,0,0,0
"Biology, Department of","CHISHOLM, SALLIE W",20948,Massachusetts Institute of Technology,"REPETA, DANIEL",289078,1,0,0,0,0,0,0
"Biology, Department of","CHISHOLM, SALLIE W",20948,Massachusetts Institute of Technology,"VAN MOOY, BENJAMIN",289597,2,0,0,0,0,0,0
"Biology, Department of","CHISHOLM, SALLIE W",20948,"Ohio State University, The","SULLIVAN, MATTHEW",394265,1,0,0,0,0,0,0
"Biology, Department of","CHISHOLM, SALLIE W",20948,"University of Chicago, The","WALDBAUER, JACOB R",525614,1,0,0,0,0,0,0
"Biology, Department of","CHISHOLM, SALLIE W",20948,University of Hawai'i - Manoa,"DELONG, EDWARD F",755426,1,0,0,0,0,0,0
"Biology, Department of","CHISHOLM, SALLIE W",20948,University of North Carolina Charlotte,"LUO, ELAINE",1904429,1,0,0,0,0,0,0
"Biology, Department of","CHISHOLM, SALLIE W",20948,University of Southern California,"SCHWARTZMAN, JULIA A",837120,1,0,0,0,0,0,0
"Biology, Department of","CHISHOLM, SALLIE W",20948,University of Washington,"BUNDY, RANDIE",819575,1,0,0,0,0,0,0
"Biology, Department of","CHISHOLM, SALLIE W",20948,University of Washington,"INGALLS, ANITRA E",49682,1,0,0,0,0,0,0
"Biology, Department of","CORRADIN, OLIVIA",1351823,Case Western Reserve University,"GRYDER, BERKLEY",1305981,1,0,0,0,0,0,0
"Biology, Department of","CORRADIN, OLIVIA",1351823,Icahn School of Medicine at Mount Sinai,"AKBARIAN, SCHAHRAM",550351,1,0,0,0,0,0,0
"Biology, Department of","CORRADIN, OLIVIA",1351823,Johns Hopkins University,"MAHER, BRION",363456,2,0,0,0,0,0,0
"Biology, Department of","CORRADIN, OLIVIA",1351823,Massachusetts Institute of Technology,"JAENISCH, RUDOLF",288069,2,0,0,0,0,0,0
"Biology, Department of","CORRADIN, OLIVIA",1351823,Massachusetts Institute of Technology,"YOUNG, RICHARD A",100462,1,0,0,0,0,0,0
"Biology, Department of","CORRADIN, OLIVIA",1351823,Nova Southeastern University,"MASH, DEBORAH",100238,1,0,0,0,0,0,0
"Biology, Department of","DAVIS, JOSEPH HARRY",827666,Harvard University,"BROWN, ALAN",815428,1,0,0,0,0,0,0
"Biology, Department of","DAVIS, JOSEPH HARRY",827666,Massachusetts Institute of Technology,"BAKER, TANIA",6476,2,0,0,0,0,0,0
"Biology, Department of","DAVIS, JOSEPH HARRY",827666,Massachusetts Institute of Technology,"BERGER LEIGHTON, BONNIE",287114,6,0,0,1,0,0,0
"Biology, Department of","DAVIS, JOSEPH HARRY",827666,Princeton University,"ZHONG, ELLEN",1763165,6,0,0,1,0,0,0
"Biology, Department of","DAVIS, JOSEPH HARRY",827666,University of Michigan,"MOSALAGANTI, SHYAMAL",1323351,1,0,0,0,0,0,0
"Biology, Department of","DAVIS, JOSEPH HARRY",827666,Washington University in St. Louis,"DUTCHER, SUSAN",30428,1,0,0,0,0,0,0
"Biology, Department of","DAVIS, JOSEPH HARRY",827666,Washington University in St. Louis,"GHANBARPOUR, ALIREZA",2094574,3,0,0,0,0,0,0
"Biology, Department of","DAVIS, JOSEPH HARRY",827666,Washington University in St. Louis,"ZHANG, RUI",832962,1,0,0,0,0,0,0
"Biology, Department of","DRENNAN, CATHY L",175862,Albert Einstein College of Medicine of Yeshiva University,"GROVE, TYLER L",885788,2,0,0,0,0,0,0
"Biology, Department of","DRENNAN, CATHY L",175862,Boston University,"PERLSTEIN, DEBORAH",404609,3,0,0,0,0,0,0
"Biology, Department of","DRENNAN, CATHY L",175862,Brandeis University,"PANDELIA, MARIA-EIRINI",797687,1,0,0,0,0,0,0
