Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Chemical Engineering, Department of","OLSEN, BRADLEY D",412248,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Mechanical Engineering, Department of","RAMAN, RITU",837032,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Chemistry, Department of","SHALEK, ALEXANDER K",779118,2,0,0,0,0,1,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,Institute for Medical Engineering and Science (IMES),"SHARP, PHILLIP A",122664,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Mechanical Engineering, Department of","SLOCUM, ALEXANDER H",123583,0,0,0,0,0,2,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Chemical Engineering, Department of","SMITH, ZACHARY P",827668,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Biology, Department of","SPRANGER-ZIMMERMANN, STEFANI",827663,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Mechanical Engineering, Department of","TRAVERSO, CARLO GIOVANNI",1108308,27,0,0,0,1,40,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Mechanical Engineering, Department of","TRUMPER, DAVID L",109735,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Brain and Cognitive Sciences, Department of","TSAI, LI-HUEI",176373,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Biological Engineering, Department of","WHITE, FOREST M",129009,1,0,0,0,1,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Institute for Data, Systems, and Society (IDSS)","WILLIAMS, MICHAEL",544556,0,0,0,0,0,1,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Biology, Department of","YILMAZ, OMER",779139,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Media Arts and Sciences, Program in","ZHANG, SHUGUANG",289800,0,1,0,0,0,0,0
"Chemical Engineering, Department of","STRANO, MICHAEL S",106262,"Chemical Engineering, Department of","BAZANT, MARTIN Z",412297,1,0,0,0,0,0,0
"Chemical Engineering, Department of","STRANO, MICHAEL S",106262,"Biological Engineering, Department of","BELCHER, ANGELA M",7658,0,0,0,0,0,1,0
"Chemical Engineering, Department of","STRANO, MICHAEL S",106262,"Chemical Engineering, Department of","BLANKSCHTEIN, EDMUNDO D",287136,8,0,0,0,1,0,0
"Chemical Engineering, Department of","STRANO, MICHAEL S",106262,"Nuclear Science and Engineering, Department of","BUONGIORNO, JACOPO",14320,1,0,0,0,0,0,0
