Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Brain and Cognitive Sciences, Department of","LEVY, ROGER P",205822,"Brain and Cognitive Sciences, Department of","GIBSON, EDWARD A",35292,4,0,0,0,1,0,0
"Brain and Cognitive Sciences, Department of","LEVY, ROGER P",205822,"Electrical Engineering and Computer Sciences, Department of","KIM, YOON",1351835,0,0,0,2,0,0,0
"Brain and Cognitive Sciences, Department of","LEVY, ROGER P",205822,"Electrical Engineering and Computer Sciences, Department of","SOLAR LEZAMA, ARMANDO",289378,0,0,0,1,0,0,0
"Brain and Cognitive Sciences, Department of","LEVY, ROGER P",205822,"Brain and Cognitive Sciences, Department of","TENENBAUM, JOSHUA B",108215,0,0,0,1,0,0,0
"Brain and Cognitive Sciences, Department of","FENG, GUOPING",412326,"Brain and Cognitive Sciences, Department of","BOYDEN, EDWARD",12578,2,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","FENG, GUOPING",412326,"Brain and Cognitive Sciences, Department of","CHUNG, KWANGHUN",627127,2,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","FENG, GUOPING",412326,"Brain and Cognitive Sciences, Department of","HARNETT, MARK THOMAS",789732,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","FENG, GUOPING",412326,"Brain and Cognitive Sciences, Department of","NEDIVI, ELLY",158035,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","FENG, GUOPING",412326,"Brain and Cognitive Sciences, Department of","SHENG, MORGAN HWA-TZE",103684,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","FENG, GUOPING",412326,"Brain and Cognitive Sciences, Department of","SUR, MRIGANKA",176367,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","FENG, GUOPING",412326,"Brain and Cognitive Sciences, Department of","ZHANG, FENG",488071,0,0,0,0,0,1,0
"Brain and Cognitive Sciences, Department of","HEIMAN, MYRIAM",488070,"Brain and Cognitive Sciences, Department of","CHOI, BOHYUN GLORIA",627124,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","HEIMAN, MYRIAM",488070,"Brain and Cognitive Sciences, Department of","GRAYBIEL, ANN M",176361,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","HEIMAN, MYRIAM",488070,"Electrical Engineering and Computer Sciences, Department of","KELLIS, MANOLIS",53694,7,0,0,0,2,0,0
"Brain and Cognitive Sciences, Department of","HEIMAN, MYRIAM",488070,"Brain and Cognitive Sciences, Department of","TSAI, LI-HUEI",176373,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","HEIMAN, MYRIAM",488070,"Chemistry, Department of","WANG, XIAO",1092309,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","ZHANG, FENG",488071,"Biological Engineering, Department of","BLAINEY, PAUL C",544450,0,0,0,0,0,1,0
"Brain and Cognitive Sciences, Department of","ZHANG, FENG",488071,"Biological Engineering, Department of","COLLINS, JAMES J",632090,1,0,0,0,0,6,0
"Brain and Cognitive Sciences, Department of","ZHANG, FENG",488071,"Brain and Cognitive Sciences, Department of","FENG, GUOPING",412326,0,0,0,0,0,1,0
"Brain and Cognitive Sciences, Department of","ZHANG, FENG",488071,"Brain and Cognitive Sciences, Department of","FIETE, ILA R",34519,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","ZHANG, FENG",488071,"Biology, Department of","LANDER, ERIC STEVEN",152018,0,0,0,0,0,11,0
"Brain and Cognitive Sciences, Department of","ZHANG, FENG",488071,"Marine Chemistry and Geochemistry, Department of","SAITO, MAKOTO",289220,5,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","ZHANG, FENG",488071,"Chemistry, Department of","SHALEK, ALEXANDER K",779118,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","ZHANG, FENG",488071,Institute for Medical Engineering and Science (IMES),"SHARP, PHILLIP A",122664,0,0,0,0,0,1,0
"Brain and Cognitive Sciences, Department of","ZHANG, FENG",488071,"Brain and Cognitive Sciences, Department of","SHENG, MORGAN HWA-TZE",103684,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","ANIKEEVA, POLINA OLEGOVNA",488093,"Chemistry, Department of","BAWENDI, MOUNGI G",6075,0,0,0,0,0,3,0
"Brain and Cognitive Sciences, Department of","ANIKEEVA, POLINA OLEGOVNA",488093,"Brain and Cognitive Sciences, Department of","BROWN, EMERY NEAL",176268,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","ANIKEEVA, POLINA OLEGOVNA",488093,"Electrical Engineering and Computer Sciences, Department of","BULOVIC, VLADIMIR",14212,0,0,0,0,0,3,0
"Brain and Cognitive Sciences, Department of","ANIKEEVA, POLINA OLEGOVNA",488093,"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","ANIKEEVA, POLINA OLEGOVNA",488093,"Brain and Cognitive Sciences, Department of","CHOI, BOHYUN GLORIA",627124,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","ANIKEEVA, POLINA OLEGOVNA",488093,"Materials Science and Engineering, Department of","FINK, YOEL",37997,6,0,0,0,0,2,0
