Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Marine Chemistry and Geochemistry, Department of",Northeastern University,"Civil and Environmental Engineering, Department of",2,3,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Northeastern University,"Marine and Environmental Sciences, Department of",4,4,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Northern Arizona University,"Biological Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Northern Illinois University,"Biological Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Northwestern University,"Earth and Planetary Science, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","Ohio State University, The","Civil, Environmental and Geodetic Engineering, Department of",1,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","Ohio State University, The","Earth Sciences, School of",4,5,0,0,1,0,0,0
"Marine Chemistry and Geochemistry, Department of","Ohio State University, The","Geography, Department of",1,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","Ohio State University, The","Microbiology, Department of",1,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","Ohio State University, The","Environment and Natural Resources, School of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Old Dominion University,"Ocean and Earth Sciences, Department of",2,5,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Oregon Health & Science University,"Public Health, School of",2,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Oregon State University,"Botany and Plant Pathology, Department of",4,5,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Oregon State University,"Crop and Soil Science, Department of",2,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Oregon State University,"Geosciences, Department of",3,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Oregon State University,"Microbiology, Department of",4,5,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Oregon State University,"Earth, Ocean, and Atmospheric Sciences, College of",4,3,0,0,0,1,0,0
"Marine Chemistry and Geochemistry, Department of",Pennsylvania State University - University Park,"Biology, Department of",1,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Pennsylvania State University - University Park,"Geosciences, Department of",4,3,0,0,4,0,0,0
"Marine Chemistry and Geochemistry, Department of",Princeton University,"Civil and Environmental Engineering, Department of",1,2,0,0,1,0,0,0
"Marine Chemistry and Geochemistry, Department of",Princeton University,"Geosciences, Department of",4,6,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Rice University,"Earth, Environmental and Planetary Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Rutgers - New Brunswick,"Biochemistry and Microbiology, Department of",1,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Rutgers - New Brunswick,"Marine and Coastal Sciences, Department of",7,14,0,0,3,0,1,0
"Marine Chemistry and Geochemistry, Department of",Rutgers - New Brunswick,"Earth and Planetary Sciences, Department of",1,2,0,0,2,0,0,0
"Marine Chemistry and Geochemistry, Department of",Saint Louis University,"Earth and Atmospheric Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",San Diego State University,"Biology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",San Diego State University,"Geological Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Smith College,"Geosciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Stanford University,"Bioengineering, Department of",2,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Stanford University,"Chemical Engineering, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Stanford University,"Earth System Science, Department of",4,4,0,0,2,0,0,0
"Marine Chemistry and Geochemistry, Department of",Stanford University,"Earth and Planetary Sciences, Department of",2,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University at Albany, State University of New York","Biomedical Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University at Buffalo, State University of New York","Chemistry, Department of",1,4,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","Stony Brook University, State University of New York","Marine Sciences, Division of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",SUNY College of Environmental Science and Forestry,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Syracuse University,"Biology, Department of",1,3,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Temple University,"Biology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Texas A&M University,"Civil Engineering, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Texas A&M University,"Oceanography, Department of",6,11,0,0,2,0,0,0
"Marine Chemistry and Geochemistry, Department of",Texas A&M University,"Marine Biology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Texas A&M University,"Marine and Coastal Environmental Science, Department of",3,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Texas A&M Corpus Christi,"Physical and Environmental Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Montana, Missoula","Biological Sciences, Division of",1,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Tennessee, The","Civil and Environmental Engineering, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Tennessee, The","Earth and Planetary Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Tennessee, The","Ecology and Evolutionary Biology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Tennessee, The","Microbiology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Texas Arlington,"Earth and Environmental Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Texas at Austin, The","Geological Sciences, Department of",3,6,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Texas at Austin, The","Marine Science, Department of",2,2,0,0,1,0,0,0
"Marine Chemistry and Geochemistry, Department of",Tufts University,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Tufts University,"Civil and Environmental Engineering, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Tulane University,"Earth and Environmental Science, Department of",2,6,0,0,1,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Alabama, The","Chemistry and Biochemistry, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Alabama, The","Geological Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Alaska Fairbanks,"Chemistry and Biochemistry, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Alaska Fairbanks,"Fisheries and Ocean Sciences, School of",3,4,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Arizona, The","Geosciences, Department of",2,1,0,0,1,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Arizona, The","Molecular and Cellular Biology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Arizona, The","Natural Resources and the Environment, School of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Arizona, The","Arid Lands Resource Sciences, GIDP",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Arizona, The","Genetics, GIDP",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Arizona, The","Hydrology and Atmospheric Sciences, Department of",1,2,0,0,4,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Arizona, The","Global Change, GIDP",3,3,0,0,0,0,0,0
