Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Tufts University,"ARMBRUSTER, MORITZ",1304892,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Tufts University,"DULLA, CHRISTOPHER G",410494,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Tufts University,"HAYDON, PHILIP G",146332,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,"University of California, Berkeley","FELDMAN, DAN E",202803,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,"University of California, Berkeley","JI, NA",830512,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,"University of California, Berkeley","UPADHYAYULA, SRIGOKUL",1490669,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,"University of California, Los Angeles","DUBINETT, STEVEN M",314197,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Central Florida,"SALAMIN, YANNICK",2150766,0,0,0,2,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,"University of Chicago, The","KASTHURI, NARAYANAN",628414,0,0,0,0,1,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Colorado Boulder,"ANSETH, KRISTI S",131502,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Colorado Boulder,"OLWIN, BRADLEY BRUCE",159028,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Colorado Denver,"MERRICK, DANIEL T",498979,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Connecticut,"CHO, YONGKU P",748407,0,0,0,0,0,8,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Connecticut,"SANTANIELLO, SABATO",748404,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Illinois at Urbana-Champaign,"GRITTON, HOWARD",1281286,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Illinois Chicago,"GAO, RUIXUAN",836371,2,0,0,0,0,2,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Illinois Chicago,"JUNG, EUNJUNG ERICA",836570,1,0,0,0,0,1,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,"University of Maryland Baltimore, The","BLANPIED, THOMAS A",298714,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Massachusetts Boston,"RAMPERSAD, SUMIENTRA MARIJKE",934134,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Massachusetts Medical School,"MUNRO, JAMES",748058,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,University of Massachusetts Medical School,"YEMINI, EVIATAR",1587002,1,0,0,0,0,0,0
