Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Media Arts and Sciences, Program in",Stanford University,"Psychology, Department of",2,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Stanford University,"Statistics, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Stanford University,"Biochemistry, Department of",1,1,0,0,0,0,1,0
"Media Arts and Sciences, Program in",Stanford University,"Neurobiology, Department of",2,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Stanford University,"Pathology, Department of",5,4,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Stanford University,"Electrical Engineering, Department of",3,2,0,0,1,0,4,0
"Media Arts and Sciences, Program in",Stanford University,"Biomedical Data Science, Department of",2,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University at Buffalo, State University of New York","Management Science and Systems, Department of",1,1,0,0,1,0,0,0
"Media Arts and Sciences, Program in","University at Buffalo, State University of New York","Biomedical Engineering, Department of",1,2,0,0,0,0,1,0
"Media Arts and Sciences, Program in","University at Buffalo, State University of New York","Organization and Human Resources, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","Stony Brook University, State University of New York","Applied Mathematics and Statistics, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",SUNY Upstate Medical University,"Neuroscience and Physiology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Teachers College Columbia University,"Counseling and Clinical Psychology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Texas A&M University,"Computer Science and Engineering, Department of",1,0,0,0,3,0,0,0
"Media Arts and Sciences, Program in","University of Tennessee, The","Political Science, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of Texas at Austin, The","Aerospace Engineering and Engineering Mechanics, Department of",2,1,0,0,1,0,0,0
"Media Arts and Sciences, Program in","University of Texas at Austin, The","Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of Texas at Austin, The","Electrical and Computer Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of Texas at Austin, The","Information, Risk, and Operations Management, Department of",2,7,0,0,0,0,2,0
"Media Arts and Sciences, Program in","University of Texas at Austin, The","Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of Texas at Austin, The","Psychology, Department of",1,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of Texas at Austin, The","Business, Government, and Society, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of Texas at Dallas, The","Computer Science, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","University of Texas Medical Branch, The","Pathology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Tufts University,"Computer Science, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Tufts University,"Neuroscience, Department of",3,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of Arizona, The","Molecular and Cellular Biology, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","University of California, Berkeley","Political Science, Department of",1,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of California, Berkeley","Electrical Engineering and Computer Sciences, Department of",3,3,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of California, Berkeley","Mechanical Engineering, Department of",1,0,0,0,1,0,4,0
"Media Arts and Sciences, Program in","University of California, Berkeley","Molecular and Cell Biology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of California, Berkeley","Physics, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of California, Berkeley","Information, School of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of California, Berkeley","Public Health, School of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of California, Berkeley","Neuroscience, Department of",2,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of California, Davis","Computer Science, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of California, Davis","Management, Graduate School of",1,3,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of California, Davis","Design, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","University of California, Irvine","Computer Science, Department of",3,0,0,0,2,0,0,0
"Media Arts and Sciences, Program in","University of California, Irvine","Psychological Science, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of California, Irvine","Anatomy and Neurobiology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of California, Los Angeles","Management, School of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of California, Los Angeles","Chemistry and Biochemistry, Department of",4,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in","University of California, Los Angeles","Computer Science, Department of",1,0,1,0,1,0,15,0
"Media Arts and Sciences, Program in","University of California, Los Angeles","Education, Department of",1,1,0,0,0,0,0,0
