Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Media Arts and Sciences, Program in","WOOD, DANIELLE RENEE",827389,"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","WOOD, DANIELLE RENEE",827389,"Civil and Environmental Engineering, Department of","ENTEKHABI, DARA",34408,0,0,0,2,0,0,0
"Media Arts and Sciences, Program in","WOOD, DANIELLE RENEE",827389,"Earth, Atmospheric and Planetary Sciences, Department of","MINCHEW, BRENT MORTON",827386,1,0,0,1,0,0,0
"Media Arts and Sciences, Program in","WOOD, DANIELLE RENEE",827389,"Aeronautics and Astronautics, Department of","NEWMAN, DAVA J",83866,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","ZHANG, SHUGUANG",289800,"Electrical Engineering and Computer Sciences, Department of","KONG, JING",151147,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","ZHANG, SHUGUANG",289800,"Biological Engineering, Department of","LANGER, ROBERT S",83112,0,1,0,0,0,0,0
"Media Arts and Sciences, Program in","ZHANG, SHUGUANG",289800,"Electrical Engineering and Computer Sciences, Department of","PALACIOS, TOMAS",113951,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","DAGDEVIREN, CANAN",827696,"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in","DAGDEVIREN, CANAN",827696,"Biological Engineering, Department of","LANGER, ROBERT S",83112,0,0,0,0,0,1,0
"Media Arts and Sciences, Program in","DAGDEVIREN, CANAN",827696,"Mechanical Engineering, Department of","TRAVERSO, CARLO GIOVANNI",1108308,0,0,0,0,0,1,0
"Media Arts and Sciences, Program in","DAGDEVIREN, CANAN",827696,"Brain and Cognitive Sciences, Department of","WANG, FAN",170896,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","DAGDEVIREN, CANAN",827696,"Civil and Environmental Engineering, Department of","ZHAO, XUANHE",435117,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","HERR, HUGH M",47614,Institute for Medical Engineering and Science (IMES),"ANTHONY, BRIAN",779056,2,0,0,0,0,0,0
