Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Chemical Engineering, Department of","BAZANT, MARTIN Z",412297,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Materials Science and Engineering, Department of","BEACH, GEOFFREY STEPHEN",287087,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Physics, Department of","COMIN, RICCARDO",827646,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Electrical Engineering and Computer Sciences, Department of","DEL ALAMO, JESUS A",25772,5,0,0,2,0,1,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Physics, Department of","GEDIK, NUH",143520,1,0,0,0,1,0,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Mechanical Engineering, Department of","GHONIEM, AHMED F",39115,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Materials Science and Engineering, Department of","GOMEZ-BOMBARELLI, RAFAEL",827387,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Materials Science and Engineering, Department of","KIM, JEEHWAN",789790,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,5,0,0,0,0,0,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Materials Science and Engineering, Department of","LI, JU",488102,11,0,0,2,1,1,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,5,0,0,0,0,0,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Materials Science and Engineering, Department of","ROSS, FRANCES MARY",884356,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Materials Science and Engineering, Department of","TASAN, CEMAL",827638,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,"Materials Science and Engineering, Department of","TULLER, HARRY L",90491,5,0,0,0,0,0,0
"Materials Science and Engineering, Department of","ALEXANDER-KATZ, ALFREDO",176120,"Chemical Engineering, Department of","COLEY, CONNOR WILSON",1092832,3,0,0,0,0,0,0
"Materials Science and Engineering, Department of","ALEXANDER-KATZ, ALFREDO",176120,"Biological Engineering, Department of","IRVINE, DARRELL J",60069,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","ALEXANDER-KATZ, ALFREDO",176120,"Chemistry, Department of","JOHNSON, JEREMIAH A",488073,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","ALEXANDER-KATZ, ALFREDO",176120,"Biological Engineering, Department of","LANGER, ROBERT S",83112,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","ALEXANDER-KATZ, ALFREDO",176120,"Materials Science and Engineering, Department of","MACFARLANE, ROBERT J",789755,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","ALEXANDER-KATZ, ALFREDO",176120,"Chemical Engineering, Department of","OLSEN, BRADLEY D",412248,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","ALEXANDER-KATZ, ALFREDO",176120,"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,3,0,0,0,1,0,0
"Materials Science and Engineering, Department of","ALEXANDER-KATZ, ALFREDO",176120,"Chemical Engineering, Department of","SMITH, ZACHARY P",827668,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","ALEXANDER-KATZ, ALFREDO",176120,"Chemistry, Department of","SWAGER, TIMOTHY M",125401,3,0,0,0,0,0,0
"Materials Science and Engineering, Department of","BEACH, GEOFFREY STEPHEN",287087,"Materials Science and Engineering, Department of","GOMEZ-BOMBARELLI, RAFAEL",827387,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","BEACH, GEOFFREY STEPHEN",287087,"Materials Science and Engineering, Department of","LI, JU",488102,1,0,0,0,0,0,0
