Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Materials Science and Engineering, Department of","University of Utah, The","Chemical Engineering, Department of",1,5,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of Utah, The","Chemistry, Department of",2,3,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of Utah, The","Materials Science and Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of Utah, The","Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of Utah, The","Pharmacology and Toxicology, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of Utah, The","Physics and Astronomy, Department of",2,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Virginia,"Chemical Engineering, Department of",2,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Virginia,"Electrical and Computer Engineering, Department of",3,8,0,0,0,0,3,0
"Materials Science and Engineering, Department of",University of Virginia,"Materials Science and Engineering, Department of",3,4,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Virginia,"Mechanical and Aerospace Engineering, Department of",2,4,0,0,0,1,0,0
"Materials Science and Engineering, Department of",University of Virginia,"Physics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Wisconsin - Madison,"Chemical and Biological Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Wisconsin - Madison,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Wisconsin - Madison,"Electrical and Computer Engineering, Department of",3,5,0,0,1,0,0,0
"Materials Science and Engineering, Department of",University of Wisconsin - Madison,"Materials Science and Engineering, Department of",3,12,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Wisconsin - Madison,"Physics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Wisconsin - Madison,"Nuclear Engineering and Engineering Physics, Department of",2,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of North Carolina at Chapel Hill,"Biochemistry and Biophysics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of North Carolina at Chapel Hill,"Pharmacology, Department of",1,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of North Carolina at Chapel Hill,"Applied Physical Sciences, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Oklahoma State University,"Physics, Department of",1,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Brown University,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Brown University,"Physics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Brown University,"Applied Mathematics, Division of",1,10,0,0,0,0,1,0
"Materials Science and Engineering, Department of",Brown University,"Engineering, School of",3,23,0,0,0,0,1,0
"Materials Science and Engineering, Department of",Washington University in St. Louis,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Washington University in St. Louis,"Electrical and Systems Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Washington University in St. Louis,"Energy, Environmental and Chemical Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Washington University in St. Louis,"Mechanical Engineering and Materials Science, Department of",2,18,0,0,2,0,0,0
"Materials Science and Engineering, Department of",Washington University in St. Louis,"Physics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Michigan,"Aerospace Engineering, Department of",1,8,0,0,0,0,4,0
"Materials Science and Engineering, Department of",University of Michigan,"Materials Science and Engineering, Department of",3,3,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Michigan,"Mechanical Engineering, Department of",4,11,0,0,0,0,4,0
"Materials Science and Engineering, Department of",University of Michigan,"Nuclear Engineering and Radiological Sciences, Department of",2,1,0,0,1,0,0,0
"Materials Science and Engineering, Department of",University of Michigan,"Physics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Michigan,"Electrical and Computer Engineering, Division of",3,3,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Dartmouth College,"Engineering, Thayer School of",2,3,0,1,0,0,3,0
"Materials Science and Engineering, Department of",Rochester Institute of Technology,"Microsystems Engineering, Department of",1,0,0,0,0,1,0,0
"Materials Science and Engineering, Department of",Rochester Institute of Technology,"Industrial and Systems Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Oregon State University,"Chemistry, Department of",3,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Oregon State University,"Mechanical, Industrial and Manufacturing Engineering, School of",1,2,0,0,0,0,0,0
