Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Earth, Atmospheric and Planetary Sciences, Department of","PEC, MATEJ",827675,"ONO, SHUHEI",176487,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","PEC, MATEJ",827675,"SEAGER, SARA",289272,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","DE WIT, JULIEN",836246,"JAGOUTZ, OLIVER E",53961,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","DE WIT, JULIEN",836246,"PEC, MATEJ",827675,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","DE WIT, JULIEN",836246,"SEAGER, SARA",289272,16,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","FRANK, WILLIAM B",901472,"VAN DER HILST, ROBERT D",26210,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","KANG, WANYING",1631695,"MARSHALL, JOHN C",176483,6,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","KANG, WANYING",1631695,"SEAGER, SARA",289272,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BODNER, ABIGAIL",1772653,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","BOYLE, EDWARD A",176388,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","BRODSKY, TALIA",1823992,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","CAHOY, KERRI",488061,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","CATTANIA, CAMILLA",1108340,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","COUNSELMAN, CHARLES C",544466,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","DEMANET, LAURENT",370170,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","ENTEKHABI, DARA",34408,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","GROVE, TIMOTHY L",42525,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","HERRING, THOMAS A",146788,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","HOLTZMAN, BENJAMIN K",847209,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","MCGEE, WILLIAM DAVID",544463,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","NELSON, LYLE L",1804307,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","NIE, XIKE",1823991,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","ROYDEN, LEIGH H",81401,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","STUCKY DE QUAY, GAIA PARRA MOUTINHO",1731340,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","TEAGUE, RICHARD D",1362025,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","TOKSOZ, M NAFI",109145,,,,,,,,,
"Earth, Atmospheric and Planetary Sciences, Department of","WISDOM, JACK",98227,,,,,,,,,
