Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Earth, Atmospheric and Planetary Sciences, Department of",Rensselaer Polytechnic Institute,"Mechanical, Aerospace, and Nuclear Engineering, Department of",1,7,0,0,17,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Washington University in St. Louis,"Earth, Environmental, and Planetary Sciences, Department of",7,10,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Washington University in St. Louis,"Physics, Department of",1,39,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Kent State University,"Earth Sciences, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Lehigh University,"Physics, Department of",1,14,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Lehigh University,"Earth and Environmental Sciences, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Smith College,"Astronomy, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Smith College,Environmental Science & Policy Program,1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Smith College,"Geosciences, Department of",1,4,0,0,4,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","Ohio State University, The","Astronomy, Department of",4,5,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","Ohio State University, The","Civil, Environmental and Geodetic Engineering, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","Ohio State University, The","Earth Sciences, School of",5,5,0,0,3,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","Ohio State University, The","Electrical and Computer Engineering, Department of",3,3,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","Ohio State University, The","Geography, Department of",2,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","Ohio State University, The","Microbiology, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","Ohio State University, The","Environment and Natural Resources, School of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of South Alabama,"Marine and Environmental Sciences, Stokes School of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Minnesota - Duluth,"Earth and Environmental Sciences, Department of",2,2,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Minnesota - Duluth,"Physics and Astronomy, Department of",1,7,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Yale University,"Astronomy, Department of",2,16,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Yale University,"Ecology and Evolutionary Biology, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Yale University,"Earth & Planetary Sciences, Department of",8,14,0,0,6,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Yale University,"Immunobiology, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Yale University,"Mechanical Engineering and Material Science, Department of",1,4,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Yale University,"Molecular, Cellular and Developmental Biology, Department of",1,1,0,0,0,0,0,0
