Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,"University of Minnesota, Twin Cities","BEVERLY, EMILY",861436,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,"University of New Mexico, The","MACKEY, TYLER JAMES",836770,3,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,University of Oklahoma,"GEORGE, SARAH WM",1974534,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,University of Pittsburgh,"RAMOS, EVAN JOSEPH",1959350,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,"University of Texas at Austin, The","KERANS, CHARLES",65885,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,"University of Texas at Austin, The","MARTINDALE, ROWAN C",645730,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,"University of Utah, The","OSTRANDER, CHADLIN MILES",1965130,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,University of Washington,"CANTINE, MARJORIE",2154979,4,0,0,3,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,University of Washington,"HUNTINGTON, KATHARINE W",49202,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,University of Wisconsin - Madison,"GILBERT, PUPA",44465,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Yale University,"ROONEY, ALAN D",825744,3,0,0,4,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BODNER, ABIGAIL",1772653,Brown University,"FOX-KEMPER, BAYLOR",558330,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BODNER, ABIGAIL",1772653,"University of California, Los Angeles","MCWILLIAMS, JIM C",205151,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BODNER, ABIGAIL",1772653,"University of Maryland, College Park","WENEGRAT, JACOB",980456,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Arizona State University,"BELL, JAMES",2113175,7,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Arizona State University,"WADHWA, MEENAKSHI",182796,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,California Institute of Technology,"EHLMANN, BETHANY",393741,5,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,California Institute of Technology,"FARLEY, KEN A",297585,11,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,California Institute of Technology,"FISCHER, WOODWARD W",220542,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,California Institute of Technology,"GROTZINGER, JOHN P",145060,6,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,California Institute of Technology,"LAMB, MICHAEL P",58098,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Columbia University,"KELEMEN, PETER B",58821,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Cornell University,"HAYES, ALEXANDER G",579322,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Louisiana State University,"MARIOTTI, GIULIO",782371,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Massachusetts Institute of Technology,"ALM, ERIC J",176231,0,0,0,0,1,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Massachusetts Institute of Technology,"CHATTERJEE, NILANJAN",544465,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Massachusetts Institute of Technology,"FOURNIER, GREGORY P",779073,2,0,0,0,1,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Massachusetts Institute of Technology,"HOFFMAN, JEFFREY A",56423,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Massachusetts Institute of Technology,"HORNER, TRISTAN",837849,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Massachusetts Institute of Technology,"ROTHMAN, DANIEL H",120692,0,0,0,0,1,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Massachusetts Institute of Technology,"SAITO, MAKOTO",289220,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Massachusetts Institute of Technology,"WEISS, BENJAMIN P",171439,12,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Purdue University,"HORGAN, BRIONY H",752620,10,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Purdue University,"WIENS, ROGER CRAIG",1729309,15,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Rice University,"SIEBACH, KIRSTEN L",902141,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,Smith College,"PRUSS, SARA",1779875,2,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,"Stony Brook University, State University of New York","HUROWITZ, JOEL",772735,4,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,"University of California, Berkeley","SHUSTER, DAVID",527092,13,0,0,3,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,"University of California, Los Angeles","PAIGE, DAVID",113931,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,"University of California, Santa Barbara","SANTORO, ALYSON",526343,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,"University of Cincinnati, The","CZAJA, ANDREW D",531399,5,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,University of Florida,"WILLIAMS, AMY J",901066,8,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,University of Georgia,"SAUNDERS, JACLYN",1810232,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,"University of Maryland, College Park","BOWER, DINA MARIE",1806613,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,"University of Maryland, College Park","SHKOLYAR, SVETLANA",1806630,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,University of Massachusetts Lowell,"MELIKECHI, NOUREDDINE",266154,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,"University of Minnesota, Twin Cities","FEINBERG, JOSHUA M",252373,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,"University of Nevada, Las Vegas","HAUSRATH, ELISABETH M",550808,6,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,"University of Nevada, Las Vegas","UDRY, ARYA",750190,8,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BOSAK, TANJA",176228,University of Pittsburgh,"BYKOV, SERGEI V",493389,2,0,0,0,0,0,0
