Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,Massachusetts Institute of Technology,"GREITZER, EDWARD M",41860,0,0,0,3,0,0,0
"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,Massachusetts Institute of Technology,"KIRTLEY, JAMES L",54070,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,Massachusetts Institute of Technology,"LANG, JEFFREY H",58424,1,0,0,3,0,0,0
"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,Massachusetts Institute of Technology,"LEBEAU, JAMES M",436500,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,Massachusetts Institute of Technology,"PERREAULT, DAVID J",91892,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,Massachusetts Institute of Technology,"SPAKOVSZKY, ZOLTAN S",124124,0,0,0,3,0,0,0
"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,New Jersey Institute of Technology,"CHINTERSINGH, KERRI-LEE",1512597,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,Northwestern University,"SCHUH, CHRISTOPHER A",102823,0,0,0,0,0,1,0
"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,Rice University,"HIGGS, CECIL FRED",135692,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,"University of California, San Diego","MEYERS, MARC ANDRE",106850,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,"University of California, Santa Barbara","POLLOCK, TRESA M",404476,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,University of Florida,"AITKALIYEVA, ASSEL",849274,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,University of Illinois at Urbana-Champaign,"CHARPAGNE, MARIE AGATHE",1487437,3,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,"University of Utah, The","ESWARAPPA PRAMEELA, SUHAS",2098898,2,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CRAWLEY, EDWARD F",22177,Massachusetts Institute of Technology,"DE WECK, OLIVIER L",25387,0,0,0,3,0,0,0
"Aeronautics and Astronautics, Department of","CRAWLEY, EDWARD F",22177,Texas A&M University,"SELVA VALERO, DANIEL",744977,0,1,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CRAWLEY, EDWARD F",22177,University of Florida,"FAIRBANKS, JAMES P",1067933,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","DARMOFAL, DAVID L",138846,Massachusetts Institute of Technology,"DRELA, MARK",29363,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DARMOFAL, DAVID L",138846,Massachusetts Institute of Technology,"GALBRAITH, MARSHALL C",936750,5,0,0,6,0,0,0
"Aeronautics and Astronautics, Department of","DARMOFAL, DAVID L",138846,Massachusetts Institute of Technology,"HARRIS, WESLEY L",45488,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DARMOFAL, DAVID L",138846,Pennsylvania State University - University Park,"WILLIAMS, DAVID M",786706,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","DARMOFAL, DAVID L",138846,Stanford University,"ALONSO, JUAN J",3445,1,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DARMOFAL, DAVID L",138846,Texas A&M University,"WITHERDEN, FREDDIE DAVID",1025699,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","DARMOFAL, DAVID L",138846,"University of Tennessee, The","HOLST, KEVIN RAYMOND",1282364,1,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Arizona State University,"GROGAN, PAUL THOMAS",806596,0,0,0,2,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Cornell University,"HAJI, MAHA",937022,1,0,0,3,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"ALLANORE, ANTOINE",544513,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"CARLONE, LUCA",827382,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"CRAWLEY, EDWARD F",22177,0,0,0,3,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"CULPEPPER, MARTIN",25706,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"HART, DOUGLAS",51803,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"HASTINGS, DANIEL E",45995,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"HOFFMAN, JEFFREY A",56423,0,0,1,12,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"KIM, SANGBAE",288319,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"KLOPFER, ERIC",61415,2,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"LEONARD, JOHN J",60042,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"LERMUSIAUX, PIERRE",53496,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"OCHSENDORF, JOHN A",87416,2,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"SCHINDALL, JOEL E",121795,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"TRUMPER, DAVID L",109735,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"WOOD, DANIELLE RENEE",827389,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Massachusetts Institute of Technology,"YANG, MARIA",100078,3,0,1,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,Rensselaer Polytechnic Institute,"HAJELA, PRABHAT",43944,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,University of Central Florida,"DO VALE PEREIRA, PAULA",1664860,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DE WECK, OLIVIER L",25387,University of Colorado Boulder,"ARQUILLA, KATYA SOFIA",1631687,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","DRELA, MARK",29363,Brown University,"BREUER, KENNETH",12662,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","DRELA, MARK",29363,Massachusetts Institute of Technology,"DARMOFAL, DAVID L",138846,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DRELA, MARK",29363,Massachusetts Institute of Technology,"GALBRAITH, MARSHALL C",936750,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DRELA, MARK",29363,Massachusetts Institute of Technology,"GREITZER, EDWARD M",41860,3,0,0,3,0,0,0
"Aeronautics and Astronautics, Department of","DRELA, MARK",29363,Massachusetts Institute of Technology,"HANSMAN, ROBERT J",79405,0,0,0,0,0,1,0
"Aeronautics and Astronautics, Department of","DRELA, MARK",29363,Massachusetts Institute of Technology,"SPAKOVSZKY, ZOLTAN S",124124,2,0,0,2,0,0,0
"Aeronautics and Astronautics, Department of","DRELA, MARK",29363,Massachusetts Institute of Technology,"WANG, QIQI",412240,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DRELA, MARK",29363,Pennsylvania State University - University Park,"HALL, DAVID K",1322874,1,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DRELA, MARK",29363,University of Colorado Boulder,"DOOSTAN, ALIREZA",431869,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","DRELA, MARK",29363,University of Southern California,"URANGA, ALEJANDRA",782598,1,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,Arizona State University,"GARG, KUNAL",2096999,2,0,0,2,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,Arizona State University,"ZHOU, XUANYU BEN",2109920,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,California Institute of Technology,"CHUNG, SOON-JO",248410,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,"California State University, Long Beach","QIN, XIN",2013954,1,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,Carnegie Mellon University,"LI, JIAOYANG",1736998,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,George Washington University,"WEI, PENG",772545,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,Georgia Institute of Technology,"TSIOTRAS, PANAGIOTIS",126807,2,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,Massachusetts Institute of Technology,"ROY, NICHOLAS",99496,0,0,0,4,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,Massachusetts Institute of Technology,"SLOTINE, JEAN-JACQUES E",166205,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,Massachusetts Institute of Technology,"WILLIAMS, BRIAN C",172038,1,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,"Stony Brook University, State University of New York","SHAMASH, YACOV",428269,1,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,"Stony Brook University, State University of New York","ZHANG, PENG",1009636,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,"Stony Brook University, State University of New York","ZHOU, YIFAN",1787510,1,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,"University of California, San Diego","GAO, SICUN",831392,1,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,University of Illinois at Urbana-Champaign,"MITRA, SAYAN",397888,3,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,University of Illinois at Urbana-Champaign,"ORNIK, MELKIOR",866133,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,University of Illinois at Urbana-Champaign,"TSUKAMOTO, HIROYASU",1892559,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,University of Illinois at Urbana-Champaign,"VISWANATHAN, MAHESH",92482,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","FAN, CHUCHU",1108336,University of Southern California,"DESHMUKH, JYO V",901806,1,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","FOLK, MARIA",1997378,Massachusetts Institute of Technology,"GREITZER, EDWARD M",41860,1,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","FOLK, MARIA",1997378,Massachusetts Institute of Technology,"TAN, CHOON S",175834,1,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","FOLK, MARIA",1997378,University of Colorado Boulder,"HAMLINGTON, PETER EDWARD",434224,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","GALBRAITH, MARSHALL C",936750,"California State University, Long Beach","KARCHER, CODY",2013979,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","GALBRAITH, MARSHALL C",936750,Massachusetts Institute of Technology,"DARMOFAL, DAVID L",138846,5,0,0,6,0,0,0
"Aeronautics and Astronautics, Department of","GALBRAITH, MARSHALL C",936750,Massachusetts Institute of Technology,"DRELA, MARK",29363,0,0,0,1,0,0,0
