Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Physical Oceanography, Department of","FARRAR, JOHN",370197,"University of California, San Diego","SEND, UWE",165016,2,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,University of Colorado Boulder,"SUBRAMANIAN, ANEESH CHAMAKUZHI",1025479,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,University of Delaware,"KUKULKA, TOBIAS",390743,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,"University of Maryland, College Park","WENEGRAT, JACOB",980456,0,0,0,1,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,University of Massachusetts Amherst,"SIQUEIRA, PAUL R",166069,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,University of Massachusetts Dartmouth,"TANDON, AMIT",545636,3,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,University of Miami,"KIRTMAN, BENJAMIN",345984,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,University of Miami,"OZGOKMEN, TAMAY M",345993,3,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,University of Michigan,"ARBIC, BRIAN K",239458,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,University of North Carolina at Chapel Hill,"PAVELSKY, TAMLIN M",254096,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,University of North Carolina Wilmington,"BINGHAM, FREDERICK",1909916,0,0,0,1,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,University of Notre Dame,"FERNANDO, HARINDRA J",319991,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,University of Rhode Island,"OMAND, MELISSA M",762477,0,0,0,1,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,University of Rhode Island,"PIZZO, NICK",1849183,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,University of South Carolina,"BULUSU, SUBRAHMANYAM",15059,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,"University of Texas at Austin, The","HEIMBACH, PATRICK",544468,0,0,0,1,0,0,0
"Physical Oceanography, Department of","FOUKAL, NICHOLAS P",1584405,Massachusetts Institute of Technology,"BOWER, AMY",287149,1,0,0,0,1,0,0
"Physical Oceanography, Department of","FOUKAL, NICHOLAS P",1584405,Massachusetts Institute of Technology,"FUREY, HEATHER",2157281,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FOUKAL, NICHOLAS P",1584405,Massachusetts Institute of Technology,"PICKART, ROBERT",288982,2,0,0,0,1,0,0
"Physical Oceanography, Department of","FOUKAL, NICHOLAS P",1584405,Massachusetts Institute of Technology,"SPALL, MICHAEL",289391,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FOUKAL, NICHOLAS P",1584405,University of Miami,"JOHNS, WILLIAM E",149022,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,Florida State University,"CHASSIGNET, ERIC P",18825,0,0,0,2,0,0,0
