Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Physical Oceanography, Department of","SEO, HYODAE",544627,"UMMENHOFER, CAROLINE",544629,1,0,0,0,0,0,0
"Physical Oceanography, Department of","UMMENHOFER, CAROLINE",544629,"ANDRES, MAGDALENA",488108,2,0,0,0,0,0,0
"Physical Oceanography, Department of","UMMENHOFER, CAROLINE",544629,"GAWARKIEWICZ, GLEN",370199,3,0,0,0,0,0,0
"Physical Oceanography, Department of","UMMENHOFER, CAROLINE",544629,"MENEZES, VIVIANE",1584406,1,0,0,0,0,0,0
"Physical Oceanography, Department of","UMMENHOFER, CAROLINE",544629,"SEO, HYODAE",544627,1,0,0,0,0,0,0
"Physical Oceanography, Department of","UMMENHOFER, CAROLINE",544629,"YU, LISAN",370230,1,0,0,0,0,0,0
"Physical Oceanography, Department of","TODD, ROBERT",779128,"ANDRES, MAGDALENA",488108,2,0,0,0,1,0,0
"Physical Oceanography, Department of","TODD, ROBERT",779128,"FARRAR, JOHN",370197,1,0,0,0,0,0,0
"Physical Oceanography, Department of","TODD, ROBERT",779128,"GAWARKIEWICZ, GLEN",370199,2,0,0,0,1,0,0
"Physical Oceanography, Department of","TODD, ROBERT",779128,"JAYNE, STEVEN",288108,1,0,0,0,0,0,0
"Physical Oceanography, Department of","TODD, ROBERT",779128,"SEO, HYODAE",544627,1,0,0,0,0,0,0
"Physical Oceanography, Department of","CHEN, KE",836179,"ANDRES, MAGDALENA",488108,0,0,0,0,1,0,0
"Physical Oceanography, Department of","CHEN, KE",836179,"GAWARKIEWICZ, GLEN",370199,2,0,0,0,1,0,0
"Physical Oceanography, Department of","CHEN, KE",836179,"KWON, YOUNG-OH",288380,2,0,0,0,0,0,0
"Physical Oceanography, Department of","CHEN, KE",836179,"PRATT, LAWRENCE",289006,0,0,0,0,1,0,0
"Physical Oceanography, Department of","CHEN, KE",836179,"RYPINA, IRINA",544626,1,0,0,0,1,0,0
"Physical Oceanography, Department of","CHEN, KE",836179,"SEO, HYODAE",544627,1,0,0,0,0,0,0
"Physical Oceanography, Department of","CHEN, KE",836179,"YANG, JIAYAN",370229,3,0,0,0,0,0,0
"Physical Oceanography, Department of","COLE, SYLVIA",837859,"TOOLE, JOHN",289558,3,0,0,0,1,0,0
"Physical Oceanography, Department of","GONZALEZ, ALEX",885061,"YU, LISAN",370230,1,0,0,0,0,0,0
"Physical Oceanography, Department of","PIECUCH, CHRISTOPHER",919228,"GEBBIE, GEOFFREY",544619,1,0,0,0,0,0,0
"Physical Oceanography, Department of","PIECUCH, CHRISTOPHER",919228,"LE BRAS, ISABELA",1304708,0,0,0,0,1,0,0
"Physical Oceanography, Department of","WIJFFELS, SUSAN",919229,"GEBBIE, GEOFFREY",544619,1,0,0,0,1,0,0
"Physical Oceanography, Department of","WIJFFELS, SUSAN",919229,"JAYNE, STEVEN",288108,1,0,0,0,0,0,0
"Physical Oceanography, Department of","WIJFFELS, SUSAN",919229,"KWON, YOUNG-OH",288380,5,0,0,0,1,0,0
"Physical Oceanography, Department of","LE BRAS, ISABELA",1304708,"BOWER, AMY",287149,1,0,0,0,0,0,0
"Physical Oceanography, Department of","LE BRAS, ISABELA",1304708,"PICKART, ROBERT",288982,3,0,0,0,0,0,0
"Physical Oceanography, Department of","LE BRAS, ISABELA",1304708,"PIECUCH, CHRISTOPHER",919228,0,0,0,0,1,0,0
"Physical Oceanography, Department of","LE BRAS, ISABELA",1304708,"SPALL, MICHAEL",289391,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FOUKAL, NICHOLAS P",1584405,"BOWER, AMY",287149,1,0,0,0,1,0,0
"Physical Oceanography, Department of","FOUKAL, NICHOLAS P",1584405,"FUREY, HEATHER",2157281,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FOUKAL, NICHOLAS P",1584405,"PICKART, ROBERT",288982,2,0,0,0,1,0,0
"Physical Oceanography, Department of","FOUKAL, NICHOLAS P",1584405,"SPALL, MICHAEL",289391,1,0,0,0,0,0,0
"Physical Oceanography, Department of","MENEZES, VIVIANE",1584406,"BOWER, AMY",287149,0,0,0,0,3,0,0
"Physical Oceanography, Department of","MENEZES, VIVIANE",1584406,"FUREY, HEATHER",2157281,1,0,0,0,2,0,0
"Physical Oceanography, Department of","MENEZES, VIVIANE",1584406,"UMMENHOFER, CAROLINE",544629,1,0,0,0,0,0,0
"Physical Oceanography, Department of","MENEZES, VIVIANE",1584406,"YU, LISAN",370230,2,0,0,0,0,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,"BOWER, AMY",287149,10,0,0,2,3,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,"FOUKAL, NICHOLAS P",1584405,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,"MENEZES, VIVIANE",1584406,1,0,0,0,2,0,0
"Physical Oceanography, Department of","FUREY, HEATHER",2157281,"PICKART, ROBERT",288982,2,0,0,0,0,0,0
"Physical Oceanography, Department of","MACDONALD, ALISON",2157282,"RYPINA, IRINA",544626,2,0,0,0,1,0,0
"Physical Oceanography, Department of","CENEDESE, CLAUDIA",287266,,,,,,,,,
"Physical Oceanography, Department of","POLZIN, KURT",370217,,,,,,,,,
