Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,Duke University,"PASQUALE, DANA KRISTINE",1792929,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,Emory University,"BROMBERG, YANA",364033,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,Georgia State University,"CHOWELL-PUENTE, GERARDO",21285,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,Pennsylvania State University - University Park,"BAHNFLETH, WILLIAM P",188586,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,Tufts University,"REED, J MICHAEL",200239,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,University of Colorado Boulder,"JIMENEZ-PALACIOS, JOSE LUIS",62021,3,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,University of Colorado Boulder,"MILLER, SHELLY LYNN",107399,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,University of Florida,"RYAN, SADIE JANE",754956,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,"University of Tennessee, The","AKPA, BELINDA SENA",344959,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,"University of Tennessee, The","FEFFERMAN, NINA HEIDI",271205,1,0,0,0,1,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,"University of Tennessee, The","HE, QIANG",46237,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,"University of Tennessee, The","MILLER, DEBRA LEE",603346,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,"University of Tennessee, The","PAPES, MONICA",504012,1,0,0,0,0,0,0
