Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Civil and Environmental Engineering, Department of",San Diego State University,"Aerospace Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Michigan Technological University,"Forest Resources and Environmental Science, College of",3,3,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Idaho,"Nuclear Engineering & Industrial Management, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Miami University,"Chemistry and Biochemistry, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Rice University,"Chemical and Biomolecular Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Rice University,"Chemistry, Department of",2,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Rice University,"Electrical and Computer Engineering, Department of",1,1,0,0,2,0,0,0
"Civil and Environmental Engineering, Department of",Rice University,"Materials Science and NanoEngineering, Department of",2,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Naval Postgraduate School,"Operations Research, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Emory University,"Biology, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Emory University,"Physics, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Emory University,"Computer Science, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Johns Hopkins University,"Earth and Planetary Sciences, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Johns Hopkins University,"Biomedical Engineering, Department of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Johns Hopkins University,"Civil and Systems Engineering, Department of",3,5,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Johns Hopkins University,"Mechanical Engineering, Department of",2,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Johns Hopkins University,Business School - Operations Management and Business Analytics,1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Georgetown University,"Physics, Department of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Massachusetts Dartmouth,"Biology, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Massachusetts Dartmouth,"Civil and Environmental Engineering, Department of",1,2,0,0,0,0,1,0
"Civil and Environmental Engineering, Department of",University of Massachusetts Dartmouth,"Estuarine and Ocean Sciences, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Michigan State University,"Biosystems and Agricultural Engineering, Department of",1,7,0,0,2,0,0,0
"Civil and Environmental Engineering, Department of",Michigan State University,"Chemical Engineering and Materials Science, Department of",2,8,0,0,0,0,1,0
"Civil and Environmental Engineering, Department of",Michigan State University,"Civil and Environmental Engineering, Department of",1,7,0,0,2,0,0,0
"Civil and Environmental Engineering, Department of",Michigan State University,"Plant, Soil, and Microbial Sciences, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Michigan State University,"Electrical and Computer Engineering, Department of",2,3,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Michigan State University,"Mechanical Engineering, Department of",2,15,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Michigan State University,"Plant Biology, Department of",2,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Michigan State University,"Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",George Washington University,"Civil and Environmental Engineering, Department of",1,0,0,0,1,0,0,0
"Civil and Environmental Engineering, Department of",University of Louisiana at Lafayette,"Biology, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Louisiana at Lafayette,"Physics, Department of",1,4,0,0,1,0,0,0
"Civil and Environmental Engineering, Department of","University of Nevada, Reno","Mining and Metallurgical Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Wisconsin - Milwaukee,"Geosciences, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Tulane University,"Architecture, School of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Central Florida,"Biomedical Sciences, School of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Central Florida,"Statistics and Data Science, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Central Florida,"Computer Science, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Pennsylvania,"Earth and Environmental Science, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Pennsylvania,"Electrical and Systems Engineering, Department of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Pennsylvania,"Materials Science and Engineering, Department of",2,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Pennsylvania,"Mechanical Engineering and Applied Mechanics, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Pennsylvania,"Operations, Information and Decisions, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Pennsylvania,"Systems Pharmacology and Translational Therapeutics, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Kansas State University,"Biology, Division of",2,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Stanford University,"Bioengineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Stanford University,"Biology, Department of",3,4,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Stanford University,"Chemical Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Stanford University,"Civil and Environmental Engineering, Department of",2,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Stanford University,"Energy Science and Engineering, Department of",4,5,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Stanford University,"Earth System Science, Department of",5,17,0,0,3,0,0,0
"Civil and Environmental Engineering, Department of",Stanford University,"Genetics, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Stanford University,"Earth and Planetary Sciences, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Stanford University,"Geophysics, Department of",3,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Stanford University,"Management Science and Engineering, Department of",2,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Stanford University,"Materials Science and Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Stanford University,"Mechanical Engineering, Department of",2,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Stanford University,"Aeronautics and Astronautics, Department of",3,4,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Stanford University,"Epidemiology & Population Health, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Wake Forest University,"Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Delaware,"Earth Sciences, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Brown University,"Engineering, School of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Brown University,"Molecular Microbiology and Immunology, Department of",1,1,0,0,0,0,0,0
