Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Applied Ocean Physics and Engineering, Department of","BONNEL, JULIEN",919191,"PARANHOS ZITTERBART, DANIEL",919195,4,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of","PARANHOS ZITTERBART, DANIEL",919195,"BONNEL, JULIEN",919191,4,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of","WHITE, SHERI",919196,"FREITAG, LEE",826240,0,0,0,0,0,1,0
"Applied Ocean Physics and Engineering, Department of","WHITE, SHERI",919196,"YOERGER, DANA",289778,0,0,0,0,0,1,0
"Applied Ocean Physics and Engineering, Department of","WALKER, CATHERINE",1108286,"MAKSYM, EDWARD",488115,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","WALKER, CATHERINE",1108286,"ZHANG, WEIFENG",488120,1,0,0,0,1,0,0
"Applied Ocean Physics and Engineering, Department of","ZIPPEL, SETH F",1108287,"EDSON, JAMES",208562,1,0,0,0,1,0,0
"Applied Ocean Physics and Engineering, Department of","ZIPPEL, SETH F",1108287,"MICHEL, ANNA",544623,0,0,0,0,1,0,0
"Applied Ocean Physics and Engineering, Department of","ZIPPEL, SETH F",1108287,"SCULLY, MALCOLM",270435,2,0,0,0,2,0,0
"Applied Ocean Physics and Engineering, Department of","OLIVER, HILDE",1332662,"MCGILLICUDDY, DENNIS",288637,8,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","OLIVER, HILDE",1332662,"ZHANG, WEIFENG",488120,6,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","MCCAMMON, SETH",2157260,"GIRDHAR, YOGESH",837858,0,0,0,4,1,0,0
"Applied Ocean Physics and Engineering, Department of","MCCAMMON, SETH",2157260,"YOERGER, DANA",289778,0,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of","MCCAMMON, SETH",2157260,"ZHANG, WEIFENG",488120,0,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of","AVERBUCH, GIL",2157256,,,,,,,,,
"Applied Ocean Physics and Engineering, Department of","BELL, THOMAS",1584395,,,,,,,,,
"Applied Ocean Physics and Engineering, Department of","BOWEN, ANDY",2157257,,,,,,,,,
"Applied Ocean Physics and Engineering, Department of","FOOTE, KENNETH",287717,,,,,,,,,
"Applied Ocean Physics and Engineering, Department of","GUIMOND, JULIA",2157258,,,,,,,,,
"Applied Ocean Physics and Engineering, Department of","JIANG, HOUSHUO",288147,,,,,,,,,
"Applied Ocean Physics and Engineering, Department of","KARAPETYAN, NARE",2157259,,,,,,,,,
"Applied Ocean Physics and Engineering, Department of","PETERS, DONALD",2157261,,,,,,,,,
"Applied Ocean Physics and Engineering, Department of","SMITH NEWELL, MADISON",1806568,,,,,,,,,
