Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Applied Ocean Physics and Engineering, Department of",University of Georgia,"Environmental, Civil, Agricultural and Mechanical Engineering, School of",1,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Hawai'i - Manoa,"Earth Sciences, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Hawai'i - Manoa,"Ocean and Resources Engineering, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Hawai'i - Manoa,"Oceanography, Department of",4,5,0,0,0,1,0,0
"Applied Ocean Physics and Engineering, Department of","University of Kansas, The","Ecology and Evolutionary Biology, Department of",1,6,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Louisiana at Lafayette,"Physics, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Maine, The","Marine Sciences, School of",2,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Maryland, College Park","Biology, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Maryland, College Park","Computer Science, Department of",3,1,0,0,8,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Maryland, College Park","Electrical and Computer Engineering, Department of",1,1,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Maryland, College Park","Mechanical Engineering, Department of",2,0,0,0,2,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Massachusetts Amherst,"Electrical and Computer Engineering, Department of",1,1,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Massachusetts Amherst,"Earth, Geographic, and Climate Sciences, Department of",1,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Massachusetts Boston,"Biology, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Massachusetts Dartmouth,"Biology, Department of",1,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Massachusetts Dartmouth,"Estuarine and Ocean Sciences, Department of",3,2,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Massachusetts Dartmouth,"Fisheries Oceanography, Department of",1,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Massachusetts Dartmouth,"Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Massachusetts Lowell,"Environmental, Earth and Atmospheric Sciences, Department of",1,1,0,0,1,0,0,0
