Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Geology and Geophysics, Department of","CROSS, ANDREW",1108297,Massachusetts Institute of Technology,"JAGOUTZ, OLIVER E",53961,0,0,0,1,0,0,0
"Geology and Geophysics, Department of","CROSS, ANDREW",1108297,Massachusetts Institute of Technology,"LE ROUX, VERONIQUE",779092,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","CROSS, ANDREW",1108297,Massachusetts Institute of Technology,"PEC, MATEJ",827675,0,0,0,1,0,0,0
"Geology and Geophysics, Department of","CROSS, ANDREW",1108297,Northeastern University,"SMITH, LOUISA HILLS",1723810,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","CROSS, ANDREW",1108297,Pennsylvania State University - University Park,"MITTAL, TUSHAR",1619430,0,0,0,1,0,0,0
"Geology and Geophysics, Department of","CROSS, ANDREW",1108297,"University of Maine, The","CRUZ-URIBE, ALICIA",761370,0,0,0,1,0,0,0
"Geology and Geophysics, Department of","CROSS, ANDREW",1108297,University of Pennsylvania,"GOLDSBY, DAVID",749673,4,0,0,1,0,0,0
"Geology and Geophysics, Department of","CROSS, ANDREW",1108297,Washington University in St. Louis,"SKEMER, PHILIP",357495,0,0,0,1,0,0,0
"Geology and Geophysics, Department of","DAS, SARAH",287448,Boston College,"BEHN, MARK",287092,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","DAS, SARAH",287448,Columbia University,"NETTLES, MEREDITH K",261248,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DAS, SARAH",287448,Massachusetts Institute of Technology,"PIECUCH, CHRISTOPHER",919228,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DAS, SARAH",287448,Pennsylvania State University - University Park,"TRUSEL, LUKE D",946440,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DAS, SARAH",287448,Princeton University,"STONE, HOWARD A",124871,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DAS, SARAH",287448,Stanford University,"LAI, CHING-YAO",1024270,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","DAS, SARAH",287448,University of Hawai'i - Manoa,"COATS, SLOAN JOHN",780807,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,East Carolina University,"CORBETT, DAVID REIDE",234189,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,Indiana State University,"STONE, JEFFERY",525685,0,0,0,1,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,Massachusetts Institute of Technology,"ASHTON, ANDREW",287030,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,Massachusetts Institute of Technology,"COHEN, ANNE",287363,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,Massachusetts Institute of Technology,"CONDRON, ALAN",749266,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,Massachusetts Institute of Technology,"EMANUEL, KERRY ANDREW",287645,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,Massachusetts Institute of Technology,"EVANS, ROBERT",287680,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,Massachusetts Institute of Technology,"GIOSAN, LIVIU",287820,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,"Ohio State University, The","LOUCHOUARN, PATRICK",70739,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,Old Dominion University,"WALLACE, ELIZABETH",1849045,8,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,Princeton University,"LIN, NING",543070,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,Princeton University,"VECCHI, GABRIEL ANDRES",794235,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,Rice University,"GORI, AVANTIKA",2146139,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,Rowan University,"WALKER, JENNIFER",2019258,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,Texas A&M University,"KORTY, ROBERT L",195283,1,0,0,1,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,Texas A&M University,"SCHUMACHER, COURTNEY",102862,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,Texas A&M University,"VAN HENGSTUM, PETER J",586072,11,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,University of Alaska Fairbanks,"MAIO, CHRIS",767168,4,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,University of Hawai'i - Manoa,"COATS, SLOAN JOHN",780807,3,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,University of Massachusetts Amherst,"WOODRUFF, JONATHAN D",216049,5,0,1,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,University of North Carolina Charlotte,"FALL, PATRICIA L",35558,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,University of North Carolina Wilmington,"HAWKES, ANDREA",1909829,6,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,University of Southern California,"EMILE-GEAY, JULIEN",257930,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,University of Southern California,"FEAKINS, SARAH J",358626,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,University of Washington,"HAKIM, GREGORY J",145516,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Arizona State University,"BLANCO-BERCIAL, LEOCADIO",608086,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Arizona State University,"CADILLO-QUIROZ, HINSBY",508060,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Boston University,"BHATNAGAR, JENNIFER",752403,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,California Institute of Technology,"STOCK, JOANN M",106086,3,0,0,1,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Clemson University,"CAMPBELL, BARBARA J",15335,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Colorado State University,"WILKINS, MICHAEL JAMES",609483,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Colorado State University,"WRIGHTON, KELLY CATHERINE",609565,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Duke University,"HUNT, DANA E",391156,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Georgia Institute of Technology,"KONSTANTINIDIS, KONSTANTINOS T",277390,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Harvard University,"GIRGUIS, PETER R",37440,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Massachusetts Institute of Technology,"BERNHARD, JOAN",287119,2,0,0,1,1,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Massachusetts Institute of Technology,"GAST, REBECCA",370177,1,0,0,0,1,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Massachusetts Institute of Technology,"GERMAN, CHRISTOPHER",287800,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Massachusetts Institute of Technology,"HANSEL, COLLEEN",544620,2,0,0,1,2,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Massachusetts Institute of Technology,"HUBER, JULIE ADRIENNE",645272,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Massachusetts Institute of Technology,"KLEIN, FRIEDER",488113,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Massachusetts Institute of Technology,"LANG, SUSAN",779348,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Massachusetts Institute of Technology,"LIZARRALDE, DANIEL",288497,3,0,0,1,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Massachusetts Institute of Technology,"PACHIADAKI, MARIA G",919201,9,0,2,0,2,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Massachusetts Institute of Technology,"REDDY, CHRISTOPHER",289059,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Massachusetts Institute of Technology,"SEEWALD, JEFFREY",289279,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,Massachusetts Institute of Technology,"WANKEL, SCOTT",544631,2,0,0,1,1,0,0
