Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,"GERMAN, CHRISTOPHER",287800,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,"NIELSEN, SUNE",488118,4,0,0,3,2,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,"OPPO, DELIA",288857,3,0,0,0,1,0,0
"Geology and Geophysics, Department of","RYCHERT, CATHERINE",1806572,"EVANS, ROBERT",287680,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","RYCHERT, CATHERINE",1806572,"WU, WENBO",1024509,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","DAS, SARAH",287448,,,,,,,,,
"Geology and Geophysics, Department of","LIAO, YANG",919210,,,,,,,,,
"Geology and Geophysics, Department of","ROBERTS, MARK",919211,,,,,,,,,
"Geology and Geophysics, Department of","SCHACKLETON, SARAH",2157266,,,,,,,,,
"Geology and Geophysics, Department of","SIBERT, ELIZABETH",2157267,,,,,,,,,
"Geology and Geophysics, Department of","SOHN, ROBERT",370221,,,,,,,,,
