Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Physics, Department of",University of North Carolina at Chapel Hill,"Physics and Astronomy, Department of",11,106,0,0,0,0,0,0
"Physics, Department of",Texas Tech University,"Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Texas Tech University,"Physics and Astronomy, Department of",8,338,0,0,2,0,0,0
"Physics, Department of",Sam Houston State University,"Physics, Department of",2,2,0,0,0,0,0,0
"Physics, Department of",Washington University in St. Louis,"Biochemistry and Molecular Biophysics, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Washington University in St. Louis,"Earth, Environmental, and Planetary Sciences, Department of",1,0,0,0,1,0,0,0
"Physics, Department of",Washington University in St. Louis,"Physics, Department of",11,56,0,0,5,0,0,0
"Physics, Department of",Washington University in St. Louis,"Physical Therapy, Program in",1,1,0,0,0,0,0,0
"Physics, Department of",Rutgers - New Brunswick,"Electrical and Computer Engineering, Department of",2,3,0,0,0,0,0,0
"Physics, Department of",Rutgers - New Brunswick,"Physics and Astronomy, Department of",15,386,0,0,1,0,0,0
"Physics, Department of",Baylor University,"Physics, Department of",3,301,0,0,0,0,0,0
"Physics, Department of",North Carolina Agricultural and Technical State University,"Physics, Department of",2,10,0,0,0,0,0,0
"Physics, Department of","University of California, Los Angeles","Chemistry and Biochemistry, Department of",1,2,0,0,0,0,0,0
"Physics, Department of","University of California, Los Angeles","Electrical and Computer Engineering, Department of",4,11,0,0,0,0,2,0
"Physics, Department of","University of California, Los Angeles","Material Science and Engineering, Department of",1,2,0,0,0,0,0,0
"Physics, Department of","University of California, Los Angeles","Physics and Astronomy, Department of",19,401,0,0,9,0,0,0
"Physics, Department of","University of California, Los Angeles","Astronomy and Astrophysics, Division of",5,55,0,0,4,0,0,0
"Physics, Department of",Barry University,"Chemistry and Physics, Department of",2,43,0,0,1,0,0,0
"Physics, Department of",Illinois Institute of Technology,"Physics, Department of",7,76,0,0,1,0,0,0
"Physics, Department of",San Diego State University,"Astronomy, Department of",5,7,0,0,0,0,0,0
"Physics, Department of",San Diego State University,"Physics, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",University of Colorado Denver,"Physics, Department of",1,2,0,0,0,0,0,0
"Physics, Department of",Rice University,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Rice University,"Earth, Environmental and Planetary Sciences, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Rice University,"Physics and Astronomy, Department of",15,336,0,0,5,0,0,0
"Physics, Department of",Rice University,"Statistics, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Rice University,"Materials Science and NanoEngineering, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Drexel University,"Physics, Department of",5,97,0,0,172,0,0,0
"Physics, Department of",Drexel University,"Mechanical Engineering and Mechanics, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Temple University,"Physics, Department of",8,21,1,0,1,0,0,0
"Physics, Department of","University of Alabama in Huntsville, The","Physics and Astronomy, Department of",2,4,0,0,2,0,0,0
"Physics, Department of","University of Alabama in Huntsville, The","Space Science, Department of",2,3,0,0,0,0,0,0
"Physics, Department of",Fordham University,"Physics and Engineering Physics, Department of",1,0,0,0,1,0,0,0
"Physics, Department of",University of Southern Maine,"Physics, Department of",1,43,0,0,0,0,0,0
"Physics, Department of","University of Texas at Dallas, The","Physics, Department of",5,27,0,0,0,0,0,0
"Physics, Department of",Lamar University,"Physics, Department of",1,19,0,0,0,0,0,0
"Physics, Department of",Tennessee Technological University,"Physics, Department of",1,1,0,0,0,0,0,0
"Physics, Department of","University of Mississippi, The","Physics and Astronomy, Department of",3,66,0,0,0,0,0,0
"Physics, Department of",Brigham Young University,"Physics and Astronomy, Department of",6,13,0,0,0,0,0,0
"Physics, Department of",Loyola University Chicago,"Physics, Department of",1,68,0,0,170,0,0,0
"Physics, Department of",Purdue University,"Electrical and Computer Engineering, Department of",2,1,0,0,0,0,3,0
"Physics, Department of",Purdue University,"Nuclear Engineering, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Purdue University,"Physics and Astronomy, Department of",13,317,0,0,1,0,0,0
"Physics, Department of",University of Virginia,"Astronomy, Department of",3,37,0,0,1,0,0,0
"Physics, Department of",University of Virginia,"Biochemistry and Molecular Genetics, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",University of Virginia,"Physics, Department of",9,321,0,0,0,0,0,0
