Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Mathematics, Department of","JOHNSON, STEVEN G",288194,"Electrical Engineering and Computer Sciences, Department of","BERGGREN, KARL K",9467,1,0,0,0,0,0,0
"Mathematics, Department of","JOHNSON, STEVEN G",288194,"Materials Science and Engineering, Department of","FINK, YOEL",37997,0,0,0,0,0,1,0
"Mathematics, Department of","JOHNSON, STEVEN G",288194,"Physics, Department of","FISHER, PETER H",142162,0,0,0,0,0,1,0
"Mathematics, Department of","JOHNSON, STEVEN G",288194,"Physics, Department of","GEDIK, NUH",143520,0,0,0,0,0,3,0
"Mathematics, Department of","JOHNSON, STEVEN G",288194,"Materials Science and Engineering, Department of","HU, JUEJUN",390730,1,0,0,0,0,0,0
"Mathematics, Department of","JOHNSON, STEVEN G",288194,"Chemical Engineering, Department of","JENSEN, KLAVS F",54951,0,0,0,0,0,1,0
"Mathematics, Department of","JOHNSON, STEVEN G",288194,"Physics, Department of","JOANNOPOULOS, JOHN",51541,5,0,0,5,0,2,0
"Mathematics, Department of","JOHNSON, STEVEN G",288194,"Chemical Engineering, Department of","SIKES JOHNSON, HADLEY",412250,1,0,0,0,0,0,0
"Mathematics, Department of","JOHNSON, STEVEN G",288194,"Physics, Department of","SOLJACIC, MARIN",104902,9,0,0,5,0,4,0
"Mathematics, Department of","HOSOI, ANETTE E",50247,"Mechanical Engineering, Department of","BISCHOFBERGER, IRMGARD",827641,3,0,0,0,0,1,0
"Mathematics, Department of","HOSOI, ANETTE E",50247,"Institute for Data, Systems, and Society (IDSS)","CHRISTIA, FOTINI",176625,1,0,0,0,0,0,0
"Mathematics, Department of","HOSOI, ANETTE E",50247,"Urban Studies and Planning, Department of","D'IGNAZIO, CATHERINE S",1304710,0,0,0,2,0,0,0
"Mathematics, Department of","HOSOI, ANETTE E",50247,"Electrical Engineering and Computer Sciences, Department of","DAHLEH, MUNTHER A",26320,1,0,0,1,1,0,0
"Mathematics, Department of","HOSOI, ANETTE E",50247,"Electrical Engineering and Computer Sciences, Department of","GHASSEMI, MARZYEH",836383,1,0,0,0,0,0,0
"Mathematics, Department of","HOSOI, ANETTE E",50247,"Civil and Environmental Engineering, Department of","JADBABAIE-MOGHADAM, ALI",60885,1,0,0,1,0,0,0
"Mathematics, Department of","HOSOI, ANETTE E",50247,"Electrical Engineering and Computer Sciences, Department of","SHAH, DEVAVRAT",122541,1,0,0,0,0,0,0
"Mathematics, Department of","KAMRIN, KENNETH N",488099,"Mechanical Engineering, Department of","ANAND, LALLIT",1934,0,1,0,0,0,0,0
"Mathematics, Department of","KAMRIN, KENNETH N",488099,"Earth, Atmospheric and Planetary Sciences, Department of","PERRON, JAY TAYLOR",288948,5,0,0,0,0,0,0
"Mathematics, Department of","KAMRIN, KENNETH N",488099,"Mechanical Engineering, Department of","TRAVERSO, CARLO GIOVANNI",1108308,1,0,0,0,0,0,0
"Mathematics, Department of","SHOR, PETER WILLISTON",85149,"Electrical Engineering and Computer Sciences, Department of","CHUANG, ISAAC",21544,0,0,0,0,1,0,0
"Mathematics, Department of","SHOR, PETER WILLISTON",85149,"Physics, Department of","FARHI, EDWARD H",141614,0,0,0,0,1,0,0
"Mathematics, Department of","SHOR, PETER WILLISTON",85149,"Physics, Department of","HARROW, ARAM W",410690,1,0,0,0,1,0,0
"Mathematics, Department of","WAINWRIGHT, MARTIN J",170655,"Electrical Engineering and Computer Sciences, Department of","BATES, STEPHEN D",1823999,0,0,0,0,1,0,0
"Mathematics, Department of","MILLER, HAYNES R",156568,"Linguistics and Philosophy, Department of","DEGRAFF, MICHEL ANNE-FREDERIC",28201,1,0,0,0,0,0,0
