Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Mathematics, Department of",University of Pennsylvania,"Computer and Information Science, Department of",1,0,0,0,1,0,0,0
"Mathematics, Department of",University of Pennsylvania,"Mathematics, Department of",1,2,0,0,0,0,0,0
"Mathematics, Department of",University of Pennsylvania,"Statistics, Department of",1,3,0,0,0,0,0,0
"Mathematics, Department of",University of Pittsburgh,"Industrial Engineering, Department of",1,3,0,0,0,0,0,0
"Mathematics, Department of",University of Pittsburgh,"Infectious Diseases and Microbiology, Department of",1,2,0,0,0,0,0,0
"Mathematics, Department of",University of Pittsburgh,"Medicine - Microbiology and Molecular Genetics, Department of",2,4,0,0,0,0,0,0
"Mathematics, Department of",University of Rhode Island,"Biological Sciences, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",University of Rhode Island,"Computer Science and Statistics, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",University of Southern California,"Data Sciences and Operations, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",University of Southern California,"Mathematics, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",University of Southern California,"Physics and Astronomy, Department of",2,2,0,0,0,0,0,0
"Mathematics, Department of","University of Utah, The","Chemical Engineering, Department of",1,6,0,0,0,0,0,0
"Mathematics, Department of","University of Utah, The","Mathematics, Department of",1,0,1,0,0,0,0,0
"Mathematics, Department of",University of Virginia,"Mathematics, Department of",2,2,0,0,0,0,0,0
"Mathematics, Department of",University of Washington,"Applied Mathematics, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",University of Washington,"Electrical & Computer Engineering, Department of",2,3,0,0,2,0,0,0
"Mathematics, Department of",University of Washington,"Mathematics, Department of",4,5,0,0,0,0,0,0
"Mathematics, Department of",University of Washington,"Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",University of Wisconsin - Madison,"Electrical and Computer Engineering, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",University of Wisconsin - Madison,"Mathematics, Department of",3,3,0,0,1,0,0,0
"Mathematics, Department of",University of Wisconsin - Madison,"Mechanical Engineering, Department of",1,2,0,0,0,0,0,0
"Mathematics, Department of",University of Wisconsin - Madison,"Statistics, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",Villanova University,"Mathematics and Statistics, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",Virginia Commonwealth University,"Chemical and Life Science Engineering, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",Virginia Polytechnic Institute and State University,"Biological Sciences, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",Virginia Polytechnic Institute and State University,"Computer Science, Department of",1,1,0,0,1,0,0,0
"Mathematics, Department of",Virginia Polytechnic Institute and State University,"Electrical and Computer Engineering, Department of",1,13,0,0,9,0,0,0
"Mathematics, Department of",Wake Forest University,"Mathematics, Department of",2,2,0,0,0,0,0,0
"Mathematics, Department of",Washington University in St. Louis,"Biochemistry and Molecular Biophysics, Department of",1,1,0,0,0,0,0,0
"Mathematics, Department of",Washington University in St. Louis,"Energy, Environmental and Chemical Engineering, Department of",1,2,0,0,0,0,1,0
"Mathematics, Department of",Washington University in St. Louis,"Genetics, Department of",1,1,0,0,0,0,0,0
