Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Urban Studies and Planning, Department of","HARRIEL, HOLLY",1977481,Massachusetts Institute of Technology,"WENDEL, DELIA",856147,0,0,0,1,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,Brown University,"ROBERTS, J TIMMONS",354742,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,Cornell University,"MINNER, JENNIFER",579334,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,Cornell University,"SHI, LINDA",845016,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,Georgia Institute of Technology,"STONE, BRIAN",280475,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,Massachusetts Institute of Technology,"ZEGRAS, PERICLES C",130791,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,Rutgers - New Brunswick,"ANDREWS, CLINTON J",2258,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,Texas A&M University,"GARCIA, IVIS",771850,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,Texas A&M University,"PRECHEL, HARLAND N",94604,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,Tufts University,"AGYEMAN, JULIAN",319589,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,Tulane University,"BASSECHES, JOSHUA",1792734,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,"University of California, Los Angeles","GOH, KIAN",802280,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,University of Colorado Boulder,"BOYKOFF, MAXWELL THOMAS",365740,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,"University of Kansas, The","KRAUSE, RACHEL M",514994,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,University of Massachusetts Amherst,"INFIELD, ELISABETH MARGARET",42568,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,"University of Minnesota, Twin Cities","HARRINGTON, ELISE",1101009,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,University of Washington,"WHITTINGTON, JAN",224724,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,Vanderbilt University,"HESS, DAVID J",488357,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","HSU, YUIN-JEN DAVID",534929,Wayne State University,"LOH, CAROLYN LOUISE GILLESPIE",601451,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","JACKSON, JASON BERTROY",827703,Emory University,"EVANS, DABNEY PAGE",527428,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","JACKSON, JASON BERTROY",827703,Johns Hopkins University,"TOMORI, CECILIA",1613166,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","JACKSON, JASON BERTROY",827703,Massachusetts Institute of Technology,"ZHAO, JINHUA",627170,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","JACKSON, JASON BERTROY",827703,University of North Carolina at Chapel Hill,"MEIER, BENJAMIN MASON",254709,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","KNOX, JANELLE K",342515,Colorado School of Mines,"JOHNSON, KATHRYN E",260969,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","KNOX, JANELLE K",342515,Colorado School of Mines,"SMITH, JESSICA M",775910,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","KNOX, JANELLE K",342515,Harvard University,"AZIZ, MICHAEL J",4939,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","KNOX, JANELLE K",342515,Johns Hopkins University,"GAYME, DENNICE",540639,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","KNOX, JANELLE K",342515,Massachusetts Institute of Technology,"SADOWAY, DONALD ROBERT",101745,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","KNOX, JANELLE K",342515,University of Colorado Boulder,"PAO, LUCY Y",90782,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","KNOX, JANELLE K",342515,"University of Minnesota, Twin Cities","HARRINGTON, ELISE",1101009,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","KNOX, JANELLE K",342515,"University of Minnesota, Twin Cities","LI, PERRY",60977,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","KNOX, JANELLE K",342515,University of Oklahoma,"SHEKHAR, CHANDRA",2157431,2,0,0,0,0,0,0
"Urban Studies and Planning, Department of","KNOX, JANELLE K",342515,University of Virginia,"LOTH, ERIC",70731,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","REYNOLDS, ELISABETH BECK",919226,Massachusetts Institute of Technology,"AUTOR, DAVID H",131945,0,1,0,0,0,0,0
"Urban Studies and Planning, Department of","REYNOLDS, ELISABETH BECK",919226,Massachusetts Institute of Technology,"MINDELL, DAVID A",69857,0,1,0,0,0,0,0
